epoch;p: 0.79,ripartizione,Arena: III,𝜈: 0;p: 0.1,ibrida,Arena: III,𝜈: 0;p: 0.79,ripartizione,Arena: III,𝜈: 1;p: 0.79,ibrida,Arena: III,𝜈: 0;p: 0.1,ibrida,Arena: III,𝜈: 1;p: 0.1,ripartizione,Arena: III,𝜈: 0;p: 0.79,ibrida,Arena: III,𝜈: 1;p: 0.79,ripartizione,Arena: I,𝜈: 0;p: 0.1,ibrida,Arena: I,𝜈: 0;p: 0.1,ibrida,Arena: I,𝜈: 1;p: 0.79,ripartizione,Arena: I,𝜈: 1;p: 0.1,ripartizione,Arena: III,𝜈: 1;p: 0.79,ibrida,Arena: I,𝜈: 0;p: 0.1,ripartizione,Arena: I,𝜈: 1;p: 0.79,ibrida,Arena: I,𝜈: 1;p: 0.1,ripartizione,Arena: I,𝜈: 0;p: 0.79,ripartizione,Arena: IV,𝜈: 0;p: 0.79,ripartizione,Arena: I,𝜈: 10;p: 0.79,ibrida,Arena: IV,𝜈: 0;p: 0.1,ibrida,Arena: I,𝜈: 10;p: 0.1,ibrida,Arena: IV,𝜈: 0;p: 0.1,ripartizione,Arena: I,𝜈: 10;p: 0.79,ibrida,Arena: I,𝜈: 10;p: 0.79,ripartizione,Arena: IV,𝜈: 1;p: 0.79,ibrida,Arena: IV,𝜈: 1;p: 0.1,ripartizione,Arena: IV,𝜈: 0;p: 0.79,ripartizione,Arena: III,𝜈: 10;p: 0.1,ibrida,Arena: IV,𝜈: 1;p: 0.79,ibrida,Arena: III,𝜈: 10;p: 0.79,ripartizione,Arena: II,𝜈: 0;p: 0.79,ibrida,Arena: II,𝜈: 0;p: 0.79,ripartizione,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: III,𝜈: 10;p: 0.79,ibrida,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: II,𝜈: 0;p: 0.1,ibrida,Arena: II,𝜈: 10;p: 0.79,ripartizione,Arena: II,𝜈: 10;p: 0.79,ibrida,Arena: II,𝜈: 10;p: 0.79,ripartizione,Arena: I,𝜈: 100;p: 0.1,ripartizione,Arena: IV,𝜈: 1;p: 0.79,ripartizione,Arena: IV,𝜈: 10;p: 0.79,ibrida,Arena: I,𝜈: 100;p: 0.79,ibrida,Arena: IV,𝜈: 10;p: 0.1,ripartizione,Arena: II,𝜈: 10;p: 0.1,ripartizione,Arena: II,𝜈: 1;p: 0.1,ibrida,Arena: IV,𝜈: 10;p: 0.1,ripartizione,Arena: II,𝜈: 0;p: 0.1,ripartizione,Arena: III,𝜈: 10;p: 0.79,ripartizione,Arena: III,𝜈: 100;p: 0.1,ibrida,Arena: I,𝜈: 100;p: 0.79,ibrida,Arena: III,𝜈: 100;p: 0.1,ripartizione,Arena: I,𝜈: 100;p: 0.79,ripartizione,Arena: II,𝜈: 100;p: 0.79,ibrida,Arena: II,𝜈: 100;p: 0.1,ibrida,Arena: II,𝜈: 100;p: 0.1,ibrida,Arena: III,𝜈: 100;p: 0.1,ripartizione,Arena: II,𝜈: 100;p: 0.79,ripartizione,Arena: IV,𝜈: 100;p: 0.79,ibrida,Arena: IV,𝜈: 100;p: 0.1,ripartizione,Arena: III,𝜈: 100;p: 0.1,ripartizione,Arena: IV,𝜈: 10;p: 0.1,ibrida,Arena: IV,𝜈: 100;p: 0.79,ibrida,Arena: III,𝜈: 1000;p: 0.79,ripartizione,Arena: III,𝜈: 1000;p: 0.1,ripartizione,Arena: III,𝜈: 1000;p: 0.1,ibrida,Arena: III,𝜈: 1000;p: 0.79,ibrida,Arena: II,𝜈: 1000;p: 0.79,ripartizione,Arena: II,𝜈: 1000;p: 0.1,ripartizione,Arena: IV,𝜈: 100;p: 0.1,ibrida,Arena: II,𝜈: 1000;p: 0.1,ripartizione,Arena: II,𝜈: 1000;p: 0.79,ibrida,Arena: I,𝜈: 1000;p: 0.79,ripartizione,Arena: I,𝜈: 1000;p: 0.1,ibrida,Arena: I,𝜈: 1000;p: 0.1,ripartizione,Arena: I,𝜈: 1000;p: 0.79,ibrida,Arena: IV,𝜈: 1000;p: 0.79,ripartizione,Arena: IV,𝜈: 1000;p: 0.1,ibrida,Arena: IV,𝜈: 1000;p: 0.1,ripartizione,Arena: IV,𝜈: 1000
11;14.774393360000008;14.361343930000023;10.305513843843846;15.167240819999977;9.640121550000016;12.643093590000014;10.490896330000021;25.26316001000003;16.12389973999999;17.94746125000008;28.42030059999995;9.186832130000003;27.383404740000003;15.048416530000067;28.96784859999994;13.884789770000015;13.842244790000029;29.90338771999987;14.469515980000049;21.16645226000001;11.75843927000008;18.38725928999999;30.65244105000001;8.873794650000006;9.182194049999996;10.493514670000042;7.745865769999998;8.011916709999978;7.976393310000007;16.733628630000023;18.387620820000034;17.992223070000016;6.017266060000001;19.590631379999998;9.640168200000051;8.351937789999967;12.364734430000007;20.966082120000003;22.143543280000067;25.55439616000003;7.709857399999983;6.964282790000041;25.593463900000067;7.437280769999968;10.23326603000001;7.842162590000013;5.593515339999985;6.80418488999998;5.33187894999996;11.612408920000014;23.16162016999995;11.763810820000002;22.42771617;21.97562596999996;22.053454790000014;19.957868159999954;10.728289450000016;18.92951567000005;9.243079019999982;9.36704303000002;10.200964309999977;5.227924309999991;8.81460452;6.971512500000003;6.959795929999989;7.595807289999988;7.080235440000017;11.757795749999996;11.856405530000002;8.557168280000008;12.099040219999985;12.018576689999957;14.519830129999995;14.560329389999978;14.50350040999995;14.468817940000022;4.373127349999995;4.246977729999993;4.544252679999995;4.301603599999999
12;15.742636690000017;15.202175010000001;11.092822742742747;16.11053634999998;10.463915749999998;13.265100090000027;11.21593078000003;26.711913150000083;17.528643459999984;19.324475860000046;29.82046828999992;9.840046170000013;28.984844700000103;16.099298550000103;30.47279187999989;14.879429430000027;14.739145270000042;31.10071793999996;15.308203970000063;22.54543612000006;12.349185090000093;19.5643113599999;31.81443004000002;9.522335740000013;9.843032120000029;10.992715540000061;8.26969458999999;8.52151129999996;8.543735760000018;17.661195579999987;19.61184035000011;18.988752930000054;6.468078559999988;20.70011956000003;10.336102110000038;9.016802029999972;13.21570848000001;21.928135440000037;23.212399840000085;26.22512692999999;8.153435759999978;7.502118000000025;26.216131200000078;7.909631669999977;10.82307162;8.399921840000008;6.028807159999989;7.3399146599999785;5.655084719999959;12.236009530000018;23.79129971999996;12.429128929999997;23.07027624999997;22.560387490000004;22.636441770000033;20.54888316999997;11.277632870000005;19.467831270000072;9.771916619999981;9.877908060000024;10.685806029999982;5.606756970000005;9.297355679999992;7.435707849999997;7.410729420000002;8.116336920000021;7.541913670000019;12.173245399999987;12.275958619999995;9.002362919999996;12.518145889999994;12.464719729999937;14.90780992999998;14.974334379999972;14.88005624999993;14.87212590000003;4.711038869999986;4.598943519999991;4.830604879999992;4.628476880000004
13;16.72647867000003;16.05373158000003;11.892884104104112;17.033374760000022;11.097468530000032;13.95599142000005;11.952797920000032;28.118238540000068;18.856846240000017;20.684108410000043;31.13381614000001;10.420490800000012;30.386492330000078;17.20960171000008;31.72805361999984;15.84044215;15.57124578000003;32.18785169000007;16.334113680000073;23.78190524000005;12.980613640000088;20.50904449999989;32.918677530000004;10.162703420000003;10.561974540000039;11.544910310000063;8.82015644;9.046724429999982;9.101510010000009;18.540838859999994;20.70861127000011;20.067755380000005;6.86934552999999;21.79262631000002;11.121991870000056;9.737005889999995;14.030612710000007;22.80460297000002;24.15192466000008;26.86158545999996;8.61208977999997;8.000348880000045;26.79050562000006;8.406212879999975;11.374346369999971;8.988785030000022;6.445297549999995;7.844465959999993;6.05996557999996;12.862825600000027;24.37684509;13.05480614000001;23.631486949999992;23.10127173999999;23.195968500000095;21.11195995999996;11.786827330000015;20.04758571000011;10.305361909999984;10.399664420000024;11.139371029999978;5.893721670000014;9.76309314000002;7.88523152;7.872685149999994;8.573160900000028;8.004414150000022;12.57919813000001;12.662784169999991;9.415778419999988;12.907777380000015;12.894692669999953;15.281980029999977;15.356390830000008;15.231661749999924;15.191759850000029;5.041296499999985;4.946017809999994;5.136086499999993;4.9255552199999935
14;17.66708738000003;16.88733470000004;12.666765715715735;18.062891930000017;11.712157770000012;14.712555940000058;12.741567220000018;29.4275416900001;20.202081360000015;21.974737990000026;32.37461515000003;10.992256130000017;31.656523580000112;18.18262495000009;32.9254578099999;16.738857860000017;16.340722070000048;33.24537315000003;17.106606900000074;24.963469820000068;13.56000994000007;21.483864599999915;33.87351548000004;10.769846200000012;11.284490480000056;12.012857750000052;9.377767800000006;9.611451269999984;9.69214741;19.48150348000002;21.72751997000011;21.02685227000004;7.356468949999972;22.81175100000001;11.875787720000055;10.399513169999969;14.858795539999946;23.651099620000082;25.008899170000067;27.464338170000026;9.097382659999967;8.494666600000034;27.32968859000002;8.90025958999997;11.893409150000002;9.498559640000037;6.8554953700000025;8.282027769999994;6.454596279999963;13.427550200000013;24.937383970000038;13.569521070000011;24.140464829999953;23.598616990000014;23.67635618000011;21.67468781999996;12.301430140000017;20.560596040000092;10.887062999999989;10.951602430000024;11.593055049999972;6.213694850000014;10.248491470000012;8.322541139999988;8.27643271999999;8.984778250000033;8.469602180000008;12.943697100000024;13.062282579999996;9.79888478000001;13.261261910000002;13.28876246999997;15.63388797999998;15.730108849999995;15.559891309999916;15.553552030000018;5.365883589999984;5.259702349999997;5.462988969999994;5.236235039999987
15;18.560999739999993;17.729404749999993;13.46178483483487;19.04660319000003;12.405356510000018;15.38723749000006;13.480398820000023;30.65676772000009;21.431004670000092;23.261862530000005;33.49373645000004;11.562159640000006;32.96325859000007;19.16965347000011;34.071180689999814;17.73634653000002;17.112577590000026;34.13714885999999;17.94249299000009;26.086160290000013;14.215778840000075;22.333427939999943;34.7393835500001;11.383862080000005;11.898305760000062;12.554475490000053;9.913884729999985;10.156323550000005;10.286482809999999;20.37130847999999;22.71787105000013;21.88606156000007;7.805112439999971;23.739371600000005;12.612547560000039;11.110182839999961;15.628115589999949;24.416924240000057;25.775286930000004;27.98917189000005;9.502866599999983;8.977403480000035;27.80040158000001;9.412852009999995;12.463782850000001;10.093404360000033;7.286183819999997;8.750341939999997;6.820666099999977;13.983868200000014;25.458284630000083;14.151778440000033;24.628850309999958;24.082811990000042;24.1258057200001;22.20562432999995;12.82935760000003;20.974645110000086;11.369575419999993;11.485128400000033;12.03463709999999;6.533154570000012;10.683685140000026;8.772913919999999;8.730176510000023;9.41508122000004;8.894788389999983;13.318625820000046;13.433173080000014;10.18427769;13.610546320000006;13.638099329999983;15.987397889999981;16.085825120000003;15.8935493599999;15.855870520000018;5.6456225399999775;5.581068589999992;5.749969009999994;5.552486089999993
16;19.500282779999964;18.52527747999999;14.235396606606656;20.00577577000003;13.090358690000016;16.037212940000067;14.182991150000042;31.861575670000143;22.601524280000152;24.363116600000048;34.5435731;12.24323067000002;34.05723402000011;20.065936760000117;35.05398203999985;18.66077817000004;17.921022070000056;35.027852159999995;18.617907130000113;27.245304330000025;14.844623190000094;23.185038809999988;35.50585229000017;12.103665599999985;12.47934442000008;13.012420410000043;10.422608199999981;10.584143320000011;10.868787860000014;21.21178803000001;23.68371702000014;22.75702116000007;8.250181569999974;24.58940576000002;13.30151530999999;11.799282779999984;16.360648609999984;25.141738829999998;26.531507199999975;28.474814140000106;9.969907339999997;9.494794600000011;28.25256463000009;9.874947849999987;12.986041739999974;10.637394180000054;7.631053800000007;9.21480976999999;7.1845133300000015;14.499907860000004;25.92916430000005;14.669233410000013;25.063814219999937;24.517378360000034;24.560475190000084;22.68855532999996;13.259755550000014;21.39254243000007;11.816916739999986;11.911548240000048;12.422443089999998;6.820510899999994;11.151300330000032;9.219775900000014;9.148569600000009;9.827459190000035;9.331194899999968;13.679558840000013;13.781199060000002;10.56201610000001;13.927678469999984;14.00883008999998;16.301094649999982;16.398842499999972;16.183242689999904;16.154636220000025;5.94224422999998;5.893421669999999;6.04932307999999;5.870046519999996
17;20.34892187999998;19.40109328999998;14.929097197197253;20.906388280000048;13.734081960000001;16.58499981000005;14.861913290000034;32.89568939000014;23.785498010000165;25.654215220000015;35.572334389999966;12.780463910000009;35.09763183000009;21.01248346000017;35.95266157999983;19.509507220000057;18.625583730000045;35.793068229999975;19.388874810000086;28.273418329999974;15.537488690000098;24.050817460000065;36.2332994100002;12.673717069999995;13.081828500000073;13.412625340000025;10.910022889999986;11.069078410000003;11.393684020000023;21.998425389999987;24.544861130000136;23.61761755000005;8.656837419999981;25.45295350999998;14.009531270000027;12.485224869999987;17.08989791000002;25.86462981000006;27.221081609999953;28.90504803000007;10.43101576000001;9.952562300000023;28.656035230000068;10.366087039999977;13.468947949999963;11.146918280000051;8.018824769999993;9.606990229999987;7.527454170000009;15.035004409999983;26.341201260000012;15.185733339999965;25.46988882999998;24.94469037000006;24.965739770000088;23.11619669999992;13.717852620000047;21.8014526600001;12.282216479999972;12.381331270000056;12.836750140000017;7.094841710000002;11.569979060000017;9.617137630000009;9.552438960000034;10.188284960000034;9.716495109999983;14.002726890000027;14.09153628000003;10.90298053000001;14.211169120000003;14.338082659999959;16.657418300000003;16.726162279999947;16.4772265799999;16.44077376000001;6.265999299999977;6.178279889999997;6.32808295999999;6.159708790000003
18;21.13028699999999;20.18938869999995;15.650260840840922;21.705682279999998;14.362528049999987;17.371988140000077;15.500140050000025;33.96222549000009;24.927327440000106;26.72587435000008;36.5131735099999;13.37061878000001;36.05805709000003;21.95943560000012;36.84305248999983;20.449377570000056;19.287002010000062;36.59652290000002;20.09724996000009;29.220762390000065;16.144521790000088;24.88738408000008;36.905569080000184;13.286075330000005;13.731231830000068;13.846883450000028;11.427876689999994;11.623334330000016;11.919201080000008;22.624281980000013;25.354248110000157;24.37847931000005;9.068684330000025;26.288183489999977;14.698248050000014;13.22675740999999;17.832909940000008;26.49211288000003;27.922377720000018;29.288532640000124;10.802554810000006;10.394756530000022;29.078017980000038;10.956835559999986;13.931242409999944;11.624054750000045;8.386427240000005;10.040671009999992;7.879596810000042;15.536755049999948;26.75502351999995;15.69476582999996;25.91004917000003;25.301128600000084;25.34597370000004;23.51996346999989;14.164355660000034;22.20404388000012;12.687681709999975;12.78441173000005;13.232104910000029;7.4414219200000185;11.909760670000034;9.994614490000028;9.971457210000038;10.556022830000051;10.121385979999994;14.33385934000004;14.397492980000028;11.33483045000001;14.517396390000012;14.638092799999955;16.942279250000038;17.015335729999922;16.77441537999991;16.72514351000005;6.57897014999998;6.463144809999987;6.626784979999985;6.4505753699999975
19;21.964631480000016;21.092965779999926;16.34528948948955;22.542724620000023;14.958311339999986;18.09259852000007;16.271907450000032;34.85936948000011;26.048352500000135;27.739300959999998;37.36187308999998;14.016861980000002;37.02195597000009;22.97661201000004;37.63175174999989;21.25685652000005;19.980308880000052;37.272537489999955;20.74962119000008;30.139817760000145;16.859800310000086;25.726048360000043;37.46839486000015;13.946748920000015;14.300280560000092;14.312831030000021;11.947422629999998;12.179960580000033;12.409937239999985;23.278062500000008;26.15620019000017;25.142199960000006;9.448112680000039;26.969077619999968;15.388878390000048;13.83199026;18.514555810000015;27.117222990000055;28.533749360000026;29.707727500000072;11.21741824000002;10.85077809000001;29.477555530000124;11.460980909999998;14.448861969999928;12.168491850000041;8.740077289999975;10.510159649999993;8.262819560000052;15.988388869999952;27.125631619999965;16.15729093999995;26.293790040000058;25.65593816000009;25.688365160000057;23.892442399999883;14.560886850000028;22.544473850000113;13.114384989999962;13.211230820000061;13.587529660000072;7.717612310000025;12.282029650000041;10.381056100000025;10.348768300000048;10.928614200000073;10.50343135;14.664029630000062;14.718650780000026;11.671938770000011;14.818965950000042;14.95559596999996;17.250595370000017;17.311209419999937;17.019634899999954;16.997740600000032;6.802161559999992;6.7611769899999885;6.917030279999978;6.696175809999999
20;22.818798869999995;21.834172939999966;17.051678398398458;23.21827784000001;15.60017788;18.696398480000052;17.03658863000001;35.82761236000012;27.00407005000013;28.76451490000001;38.19893923999999;14.684610589999982;37.97201117999996;23.84728465000002;38.460035989999874;22.145386430000006;20.64621496000002;37.911313259999964;21.442387610000083;31.057372460000163;17.355022670000086;26.5504272500001;38.0772469500002;14.526953210000025;14.888155780000114;14.692921970000011;12.475637449999995;12.650387170000027;12.89594467999997;24.003131039999964;26.936530950000073;25.778121600000045;9.874814440000037;27.685212539999974;16.07892173000007;14.470354250000002;19.161796600000017;27.658748500000033;29.091608520000005;30.10695267;11.706752670000009;11.303711900000017;29.862049940000137;11.908012319999992;14.913986169999937;12.62330819000004;9.152248579999963;10.95909427999998;8.600045710000044;16.478556689999923;27.537161519999966;16.60125732999999;26.65000475000006;25.98558751000011;26.015169000000018;24.22566699999992;14.941365980000011;22.907896580000113;13.553869189999974;13.638446310000063;13.975386100000067;8.033866700000008;12.63275809000006;10.727826450000022;10.677748730000049;11.272986190000085;10.862017850000003;14.974388490000088;15.01924536000002;12.007095399999999;15.115372660000029;15.236963099999976;17.552647139999987;17.601400319999936;17.27200269000002;17.24010831;7.0866508699999935;7.063600129999995;7.192506159999984;7.011994009999993
21;23.61198640999997;22.53694352999996;17.72735945945951;24.001014180000002;16.16277936;19.403265450000077;17.647804860000026;36.792578190000036;28.090381430000136;29.830954619999968;38.91147866000001;15.26180178999998;38.81122128999997;24.73818545000005;39.125554739999906;22.999099989999966;21.357855190000013;38.52486904999996;22.059819960000073;31.94003906000008;17.940620380000066;27.268602460000118;38.69632778000016;15.037004130000012;15.460100850000106;15.205618320000012;12.94905571;13.122484690000029;13.460090479999982;24.689554359999924;27.643666060000047;26.459542820000014;10.286731870000025;28.392761999999983;16.765171680000105;15.074257199999938;19.74031152;28.178609860000048;29.58503338000001;30.46492807999997;12.081153130000015;11.691325890000037;30.193083950000204;12.419890379999998;15.35544310999994;13.057212690000048;9.526728719999955;11.401177949999974;8.910573990000062;16.919556249999925;27.872214069999995;17.04106302000004;26.997154940000065;26.293665190000098;26.335327930000044;24.554946699999913;15.330027699999992;23.24776991000011;13.906168599999987;14.025025860000031;14.305371750000049;8.299889530000018;12.999543340000036;11.042624690000013;11.033965100000044;11.628001140000071;11.217001310000013;15.25283929000005;15.342586030000003;12.361050419999975;15.42227739000005;15.545565160000013;17.852834430000016;17.87071005999993;17.520611020000036;17.52087111999998;7.376997540000002;7.348721440000004;7.472467579999994;7.251209449999988
22;24.277788779999966;23.33221808999997;18.342094264264276;24.754893030000005;16.8076864;20.061191120000085;18.336180640000077;37.55845048000008;29.087696170000093;30.788116099999932;39.588346160000064;15.791349549999993;39.5603089699999;25.554477580000036;39.810160309999965;23.758984269999985;21.90277158000002;39.11676360999995;22.795830190000096;32.76638374000007;18.521609660000053;28.032504060000072;39.21418315000017;15.637840869999991;16.044024380000128;15.718550420000026;13.39919931999999;13.625144960000029;14.017820790000009;25.314422559999894;28.32025905000005;27.067696980000015;10.67175331000002;29.009239349999937;17.405683080000138;15.71191212999994;20.30678126;28.684987000000046;30.114838640000066;30.790866129999888;12.538618650000009;12.145022940000032;30.512842310000163;12.892473929999982;15.797963719999956;13.521627690000011;9.909330509999945;11.823718499999993;9.197809400000061;17.320013029999885;28.20721028999999;17.48939262999999;27.32384606000007;26.584363790000083;26.609850080000044;24.91238646999989;15.724577609999999;23.56951598000013;14.30352388000001;14.435633220000032;14.595596670000043;8.577545490000016;13.355790000000054;11.36791189000002;11.403029280000034;11.958486620000066;11.543891030000033;15.565618230000053;15.631020900000017;12.686551189999982;15.722895660000027;15.82722673999999;18.125479860000027;18.139356239999955;17.770518460000034;17.75758389999996;7.657357689999997;7.6142841599999915;7.724113339999983;7.549817549999976
23;24.97478095999995;24.084674779999983;18.948445005005055;25.441348809999926;17.396370970000007;20.658997750000072;18.96070275000008;38.30430381000005;29.969432440000134;31.753894519999978;40.222504830000084;16.35500659999999;40.29852379999994;26.364253489999992;40.498596439999886;24.511567819999975;22.509127400000043;39.66024050999993;23.400582620000076;33.57110405000005;19.04884637000005;28.77254156999999;39.74135132000023;16.202007919999996;16.605771860000115;16.116494560000007;13.83942121000002;14.136990230000022;14.491034229999993;25.96042618999992;28.973948210000014;27.686560439999994;11.047045070000042;29.611447609999956;18.105575650000105;16.34556811999991;20.92315202999999;29.21152824000006;30.55832218000004;31.093919399999898;12.961449310000017;12.585377680000043;30.83258410000014;13.374856749999969;16.24458441999997;14.000658179999999;10.250412429999937;12.240675030000004;9.50139375000005;17.733830979999937;28.513653260000005;17.89914113;27.658084310000017;26.87393247000004;26.916663250000024;25.18778074999991;16.104147289999926;23.851811030000146;14.686609849999982;14.790889350000029;14.90643011000008;8.851935000000019;13.699191940000034;11.68959549000003;11.726838910000039;12.265806910000071;11.885128510000028;15.843505160000076;15.917751680000016;12.996751159999981;15.985692070000042;16.084674290000006;18.408250000000027;18.400301889999962;18.004015250000013;17.99850683999997;7.945870450000009;7.909931119999985;7.982392209999998;7.830781299999963
24;25.82720800999997;24.893942069999955;19.620630210210283;26.163051389999904;18.028873639999986;21.29379987000009;19.68844409000008;39.09909917000008;30.93363559000013;32.652374209999934;40.85314131;16.846366639999957;40.98547729999995;27.08740376000005;41.16187228999982;25.310500399999977;23.08547737000003;40.185854559999946;24.10204663000004;34.33062042000003;19.64345333000005;29.442709710000035;40.25615055000026;16.77350380999998;17.132400010000133;16.526626770000007;14.273438960000014;14.646851020000065;14.98537281000001;26.517404599999928;29.592889240000005;28.262183640000003;11.413774160000045;30.181844470000023;18.73951876000009;16.961728579999907;21.489833549999986;29.690531040000042;30.979877900000027;31.430747949999926;13.382381440000044;13.053465980000023;31.117195020000132;13.795049429999962;16.642064439999988;14.416376959999953;10.567854629999943;12.632349310000007;9.83493642000005;18.152250699999975;28.78950787;18.33517398;27.938888080000005;27.145945730000058;27.195859410000022;25.484345129999948;16.48404179999998;24.151619770000142;15.064517170000013;15.133969040000023;15.219368250000064;9.105296860000022;14.039982890000026;12.004669330000022;12.055423580000031;12.550734900000062;12.21621328000004;16.102222520000065;16.191834760000003;13.283169339999985;16.23111420000007;16.30964633;18.665541990000033;18.64106678999992;18.22924541000002;18.22337550999997;8.19982603000002;8.155701179999982;8.243691759999985;8.094243349999951
25;26.571656529999956;25.56413588999998;20.18102509509516;26.93246938999991;18.67438418;21.917534950000093;20.317329420000064;39.8081286000001;31.759315250000117;33.534140089999916;41.458131399999964;17.412635929999993;41.64125887999995;27.858237520000063;41.75483444999975;25.96842013;23.749135050000042;40.70381345000004;24.724148500000044;35.073026209999966;20.236958710000028;30.180963890000026;40.74131414000032;17.287441200000018;17.563494130000134;16.96050381999999;14.762915119999988;15.13258907000006;15.43468308;27.075398129999893;30.131436269999902;28.804180259999995;11.80966829000005;30.694795319999994;19.330618240000085;17.580512269999918;21.97617116;30.159420580000088;31.409578480000018;31.73401845999989;13.742677770000054;13.493208200000002;31.396247610000074;14.233472109999939;17.061841129999976;14.877792539999952;10.937967769999954;13.082626550000015;10.109466710000047;18.522411839999997;29.071890130000025;18.75037522;28.235631330000004;27.417928110000037;27.45780424000002;25.747013099999958;16.841937789999978;24.439438190000136;15.39040688;15.456677780000016;15.50783767000008;9.355652440000014;14.32687252000003;12.326934230000019;12.384518420000028;12.871282490000054;12.545433290000044;16.35616520000006;16.427758740000005;13.583314459999997;16.486590160000063;16.568741429999974;18.917170490000014;18.905654429999935;18.464229560000003;18.419600349999953;8.445746130000023;8.42191257999999;8.504436579999988;8.320819219999956
26;27.248955589999973;26.307526819999964;20.831690940940973;27.606280789999904;19.357690960000035;22.456161570000102;20.95112425000004;40.45938192000013;32.70075179000009;34.31054385999999;42.03523627000003;18.027758040000013;42.24209753999996;28.631593410000075;42.30144913999979;26.71090906999998;24.32583829000002;41.11395089000003;25.31873707000007;35.734437439999965;20.787002250000018;30.872694690000017;41.150476310000286;17.78855170999999;18.076620820000098;17.39260729;15.206761139999985;15.662977510000058;15.965610959999998;27.616575659999874;30.677046959999885;29.34823803999999;12.269638670000052;31.209991210000066;19.951740210000033;18.15896818999995;22.57857641000004;30.62797622000007;31.86349424000004;32.044050839999926;14.11381239000003;13.872740540000008;31.682906530000047;14.64467858999991;17.439195579999968;15.285922299999934;11.246163339999958;13.441463130000027;10.422352320000051;18.916328459999995;29.34430976000009;19.08853287999998;28.50680923000002;27.667185890000056;27.703509080000043;26.00146174999998;17.143398969999986;24.722463750000124;15.71359314000001;15.813159430000011;15.805980300000083;9.643533600000001;14.608500460000045;12.61473912000002;12.720713830000014;13.177490120000064;12.843096170000058;16.64190298000002;16.69383870000002;13.84606489;16.73521703000005;16.828392480000005;19.14161680000005;19.160841049999945;18.705670410000007;18.633141479999946;8.69112512000004;8.711218089999994;8.744911840000006;8.574035099999934
27;27.973161869999952;26.914661859999892;21.434663783783815;28.335261039999942;19.920974120000047;23.031191800000098;21.547128760000053;41.20918539000012;33.55376903000013;35.09909620999999;42.567302000000005;18.57682631999999;42.831265160000015;29.391775540000044;42.79885839999978;27.355007709999988;24.945065820000032;41.56912577000006;25.910268320000057;36.401494450000015;21.40054785000003;31.49471464999998;41.52980525000029;18.279636390000004;18.585605180000137;17.82699401000001;15.598434579999997;16.147768920000072;16.441608499999983;28.206481209999883;31.16827749999991;29.882303539999935;12.626361790000052;31.679843520000066;20.503038700000026;18.73923723999987;23.125716760000056;31.06150289000004;32.289572260000035;32.307178649999905;14.54473104000004;14.287252580000011;31.94071894000002;14.98331059999987;17.855892169999997;15.715899629999958;11.60595055999999;13.784746429999991;10.744385600000042;19.26977841;29.606464310000103;19.500507649999992;28.811895340000017;27.90770533000005;27.91227043000004;26.26482505999996;17.450400239999986;24.942658550000143;16.016866890000028;16.15513646;16.077891330000053;9.91345424999999;14.880378200000079;12.948484220000015;13.038102370000011;13.46174848000006;13.143691690000047;16.878773500000023;16.976469130000005;14.125641140000004;16.983917860000016;17.097929959999984;19.364193010000037;19.41555807999996;18.90647078000002;18.826308729999948;8.93829909000003;8.968009319999979;8.990090910000006;8.82020002999994
28;28.69467394000002;27.48048398999995;21.90885383383386;29.013304599999962;20.44630318000005;23.596550020000098;22.043496560000047;41.819822270000174;34.40645104000008;35.84047171000005;43.11660879999997;19.101142929999977;43.339314460000026;30.10114579000003;43.30225249999979;28.014399350000044;25.580562260000022;41.99124099000001;26.45260270000008;36.99307780000004;22.004221269999988;32.11566024999991;41.9118600200003;18.795345989999994;19.11418591000015;18.252149389999992;16.008781619999993;16.617798280000066;16.909890509999965;28.746339099999844;31.695017299999872;30.339297199999955;12.970702520000053;32.14098719999998;21.01443740000002;19.36076882999987;23.65339490000005;31.437454870000032;32.63316718000008;32.540210639999955;14.873786790000048;14.658609200000011;32.239448039999985;15.32478493999986;18.24215031000003;16.076301489999913;11.968763279999967;14.161705639999992;11.10653116000004;19.668419959999998;29.884545960000086;19.866380070000027;29.04613714999996;28.137479750000022;28.141699880000054;26.494961669999974;17.77937377;25.169861040000114;16.374985640000013;16.453400910000003;16.351972350000043;10.206699430000002;15.171776990000089;13.257580610000007;13.359646089999991;13.771478250000076;13.390296320000063;17.108545039999992;17.204744659999996;14.410582630000011;17.217804110000028;17.339173899999945;19.580132400000032;19.62422926999994;19.114567640000026;19.035781539999945;9.16093755000005;9.204179739999985;9.27547549000002;9.085932559999938
