p: 0.5,ibrida,arena: II;p: 0.5,alterazione,arena: I;p: 0.79,ripartizione,arena: I;p: 0.1,ibrida,arena: IV;p: 0.79,alterazione,arena: II;p: 0.5,ibrida,arena: III;p: 0.79,ibrida,arena: I;p: 0.5,alterazione,arena: IV;p: 0.1,alterazione,arena: III;p: 0.5,ibrida,arena: I;p: 0.79,ibrida,arena: II;p: 0.5,alterazione,arena: III;p: 0.1,ibrida,arena: I;p: 0.1,ripartizione,arena: II;p: 0.79,alterazione,arena: I;p: 0.1,ripartizione,arena: IV;p: 0.79,ripartizione,arena: IV;p: 0.79,ibrida,arena: IV;p: 0.1,ripartizione,arena: III;p: 0.1,alterazione,arena: IV;p: 0.5,alterazione,arena: II;p: 0.5,ripartizione,arena: IV;p: 0.79,ripartizione,arena: II;p: 0.1,ibrida,arena: III;p: 0.79,ripartizione,arena: III;p: 0.79,alterazione,arena: IV;p: 0.5,ripartizione,arena: III;p: 0.5,ibrida,arena: IV;p: 0.5,ripartizione,arena: I;p: 0.79,alterazione,arena: III;p: 0.1,alterazione,arena: II;p: 0.1,ibrida,arena: II;p: 0.1,ripartizione,arena: I;p: 0.5,ripartizione,arena: II;p: 0.79,ibrida,arena: III;p: 0.1,alterazione,arena: I
59.4498;82.9607;83.0135;6.5418;32.1473;61.287;83.2683;3.9471;49.9922;80.9289;34.1653;50.5894;82.8549;41.6875;66.254;116.6617;58.7206;95.8175;192.1456;7.8945;57.5387;1.5338;18.7521;150.7989;105.5959;47.2361;113.7498;1.0391;58.91;55.7836;60.2424;13.0951;81.1924;49.0506;99.18;81.3356
45.3824;83.7829;80.4098;103.9745;28.507;37.9317;83.142;6.2384;8.3687;80.3466;26.4828;59.6113;84.2909;24.1841;62.4345;90.6959;63.8997;59.6897;162.864;121.4648;49.684;50.5912;50.8063;62.9341;64.539;108.1248;117.1155;51.0637;78.6704;57.069;69.2592;63.0047;82.3729;60.129;82.4393;83.6025
6.8248;82.3606;82.0547;106.9928;58.8409;75.7245;83.1561;0.2951;3.2176;83.2576;23.3497;50.3534;80.8919;71.8889;63.9131;109.0465;58.5626;64.6433;256.1608;6.2807;59.0725;4.3671;20.7453;109.7267;106.4979;34.557;2.7565;0.0826;77.8793;4.0767;68.8872;68.3732;84.2119;47.065;159.4628;82.4935
59.7732;82.5701;83.041;9.077;5.3232;27.3773;82.3904;5.7641;4.9628;80.1029;5.4423;55.0016;80.7628;25.0758;65.8327;65.4723;109.5031;68.1207;204.1882;119.5856;57.03;2.5637;28.5794;163.7329;64.0573;31.2185;113.6983;52.5839;48.7261;54.1324;62.2339;67.4261;84.5345;59.3845;143.0248;82.2775
3.3189;82.1398;82.7553;3.0148;58.4839;67.7277;84.004;96.9824;3.6346;79.0216;25.0921;51.8647;81.2286;67.6593;75.5895;17.5135;67.0934;111.5057;224.5317;9.4149;45.7605;1.0656;19.9875;151.1028;59.7535;86.2253;1.9616;53.78;63.391;53.5234;64.7026;68.8075;79.5502;51.6245;113.1214;82.5195
60.3973;83.3772;85.3737;98.5271;50.0503;59.7063;81.9497;5.3364;8.1388;79.3664;24.3455;83.7641;83.1102;69.5514;66.4098;3.4204;67.1423;66.712;143.9421;3.4317;55.0795;97.1153;17.8078;152.516;109.649;36.1055;2.1939;0.1234;80.6231;59.0446;58.9808;65.5422;79.1904;50.5556;218.4781;81.9605
45.5291;82.4165;84.3252;45.1355;53.8561;61.2511;82.4756;3.5411;6.2524;78.6961;66.5705;54.3442;78.7373;27.4193;74.0838;4.3757;104.8868;65.4419;79.4209;89.3848;59.6523;1.5634;20.7062;63.4003;63.0443;99.4149;49.8801;50.0;81.2458;6.2962;62.1282;69.7953;77.3239;37.0017;153.3175;83.483
33.5505;81.2926;82.9109;117.0039;11.1942;175.2066;81.0523;5.1789;150.79;79.0482;10.2056;60.7398;81.618;33.3506;81.6672;62.6485;15.7642;110.2536;221.4492;32.6809;59.8252;52.9519;9.4632;212.8395;63.7777;95.1437;54.8811;51.3007;81.4248;1.8911;67.2655;15.3876;83.7667;23.1664;163.3476;79.4592
54.1924;82.171;82.1824;34.7817;7.7962;135.6818;81.8972;0.6177;109.9488;78.5428;53.0304;59.7463;80.9172;29.5605;82.5068;108.6617;29.4986;119.3961;165.7889;98.2486;56.3953;71.9747;20.9602;108.8451;158.1622;100.4297;50.4734;22.5503;81.0443;178.4586;37.3679;11.7819;83.1239;22.2225;221.1048;80.9327
15.4223;81.7654;81.8547;61.2883;20.26;173.6669;81.6409;55.112;136.989;80.7756;14.2611;57.464;84.2797;42.1135;82.7369;1.099;125.619;115.3843;212.4571;14.6719;20.9114;33.9762;14.6143;210.9098;108.1875;103.8326;57.626;50.1179;62.4312;116.2018;48.6699;17.0396;82.9868;31.6657;61.1672;82.5634
36.9434;84.6069;83.7584;40.5163;32.7465;136.4735;80.697;6.4307;107.3143;75.2232;53.5998;5.0998;83.5698;65.9171;83.7418;111.3915;20.0894;117.5074;219.5455;73.2802;25.227;45.2807;8.7281;167.9822;163.1233;55.5315;90.0961;28.6896;78.6188;137.301;37.3902;13.4968;81.4054;24.0104;154.1561;83.3584
19.9967;82.0667;83.358;118.8517;17.4556;193.261;80.2115;0.012;113.3663;78.8412;29.843;68.6352;82.2335;14.2512;82.1086;53.6069;2.1229;66.6157;270.0654;37.8865;51.7202;60.4954;17.7199;109.1301;64.4467;110.7689;66.9565;53.3367;78.2991;194.5161;57.0615;23.9226;83.6017;19.6069;159.6752;82.1044
45.2257;83.1933;82.535;118.6265;32.7591;178.0358;81.0467;52.7157;141.1711;78.5081;21.3164;55.3194;83.9887;21.732;83.5783;58.5554;27.0725;117.9195;210.3082;44.6292;46.543;37.099;18.9896;104.6558;108.4821;110.7352;59.8992;50.3534;82.7857;72.1498;47.4417;22.0589;83.0313;13.352;206.8827;82.9592
51.7003;79.2435;83.6061;67.4816;13.3869;171.2564;81.947;53.5048;39.8347;75.3055;12.5717;15.4597;81.4107;22.7297;81.9135;113.78;53.5884;117.657;212.8689;91.7381;59.0627;2.5747;26.421;211.5446;158.7896;93.103;84.5636;10.9433;80.5475;139.9835;40.2354;20.2171;82.4703;37.1537;210.8823;81.76
48.303;82.0641;83.8704;60.2643;20.7959;114.5474;80.5752;5.9239;99.5593;79.6994;38.929;107.1728;84.2322;66.4174;84.3013;60.644;10.7526;67.4981;211.4274;49.9253;57.6436;41.8016;14.7311;162.5499;61.317;109.7624;77.0328;18.6999;77.2717;91.9656;35.4035;14.5974;82.2021;49.9057;155.4672;82.3313
50.2996;81.5896;81.9294;117.2865;22.5099;206.1697;82.1292;4.1918;44.3028;78.6078;5.4699;19.6565;83.7367;27.3396;82.8581;118.1283;63.3172;117.0099;169.9572;85.6036;60.6657;90.839;25.847;150.3439;89.78;42.4;90.4371;24.1335;80.9005;60.0316;32.1748;19.0644;83.5783;18.1007;150.8645;83.646
3.8786;83.1403;82.7008;116.4149;32.6441;198.7898;80.3545;7.129;140.9075;80.1754;20.7123;9.0703;83.7717;12.5031;83.9173;106.54;1.5326;119.4378;215.1944;51.9146;33.9213;33.5426;21.8427;149.3373;104.4721;53.4414;62.3275;51.655;77.8695;125.5743;64.2491;14.643;83.8834;47.5255;139.4328;83.3192
35.3527;81.6739;83.0624;67.8283;12.7927;95.5972;82.2117;50.3529;110.464;75.1464;33.3908;51.5774;82.2121;21.1377;83.7784;114.5907;66.5355;119.581;266.5764;48.8639;59.0853;13.1812;18.3835;207.8224;61.6813;54.2806;91.6606;97.2474;81.3358;124.4244;21.9097;7.1797;83.4151;12.3718;216.0484;83.0617
19.9974;82.3118;81.8579;119.6418;24.5749;238.9893;77.5359;3.6383;162.1967;80.2587;20.3743;53.8408;83.4727;16.2444;82.9724;114.0214;31.4159;116.7089;160.1984;56.4753;57.3576;1.0572;14.8125;150.2895;63.4232;99.2612;50.4721;26.9664;81.8863;72.1775;53.3483;24.1954;82.308;26.3057;123.8728;81.5787
47.0145;80.7278;82.3327;30.6587;21.4694;133.1675;81.7972;2.403;193.9694;77.5463;9.0108;61.4316;83.2798;37.2374;84.5839;110.0353;12.6409;118.467;103.1814;49.273;57.012;57.4089;29.5822;140.9072;60.6246;49.1768;63.131;54.0319;76.9354;10.9789;41.2982;10.3878;84.019;30.523;49.7405;82.9395
17.7375;81.6062;83.1044;61.6512;16.9932;72.2142;81.0326;2.9271;111.0031;79.3698;8.6391;56.8432;81.6595;35.2179;82.388;110.569;70.0592;68.8803;165.6512;9.0065;40.9329;4.3961;18.2335;129.284;62.0991;110.355;54.1608;7.3651;78.9066;201.5647;62.0229;11.8051;82.3521;15.2054;127.7104;83.3348
27.4703;83.2777;81.8815;43.8687;19.6877;131.9338;76.9979;5.3496;107.2331;78.4775;56.7065;67.5817;83.0438;17.0373;82.4957;105.7374;7.2284;107.1509;209.9064;43.3855;55.4717;55.2441;24.5615;208.8721;161.7709;55.8276;75.4392;23.9185;82.6239;86.6429;53.016;16.0984;83.9633;6.8447;190.2302;83.5734
16.3859;80.9452;82.5654;118.0184;7.906;132.9163;80.8238;56.8051;52.7787;76.8697;8.1664;62.3941;83.09;28.2918;82.5098;98.0794;25.2565;86.6151;136.8746;49.8753;50.8029;58.4279;20.4096;146.0095;155.6109;49.4878;58.2619;52.4929;79.7097;176.5712;42.8527;5.2478;84.0173;22.1381;110.2779;81.6022
56.0895;82.0043;81.918;109.1307;23.2268;188.2052;80.6802;1.7295;151.5941;79.0912;60.954;15.7961;22.0041;19.275;83.0043;118.4066;5.6394;118.5812;162.5473;44.162;47.1362;57.6271;16.7423;40.3328;155.687;111.0829;53.8774;17.6195;83.0775;111.9689;36.2525;6.786;82.4808;28.6215;151.5364;84.1056
27.3326;81.513;82.9235;36.6441;26.9844;239.6355;80.6983;2.467;102.0086;75.6287;34.7877;72.6837;82.1396;19.5722;82.7022;58.1474;5.6457;96.4256;211.0582;88.8782;53.8186;40.5966;13.2457;159.7772;64.1709;58.4367;67.3889;14.6523;78.962;135.6726;45.2478;17.4021;82.9572;26.6247;209.3104;83.2943
21.3023;81.4528;84.3171;33.5002;20.9729;181.5789;81.0216;3.7749;112.1749;77.6225;27.6685;12.4606;82.8485;69.1335;82.686;114.6057;30.1942;67.3538;211.3596;99.9192;54.9162;57.4402;28.346;110.4519;107.7066;57.3489;42.1746;12.9202;76.438;134.5367;58.7775;14.1195;83.3211;13.4716;30.3993;83.1447
36.02;79.8412;83.436;67.3513;31.5564;190.1796;80.4525;3.162;144.3495;77.6071;39.3512;19.4287;83.5992;19.4124;83.3444;69.4157;135.3748;20.4585;218.6967;5.1731;59.4873;1.7361;18.7382;64.1262;106.0154;110.8588;58.3318;23.2724;78.9348;77.3247;32.7119;15.1001;81.7432;18.7656;38.0193;80.4421
43.1591;83.7682;84.7151;4.9158;36.2256;76.0243;82.5695;1.1459;115.6791;73.3391;14.348;0.1179;82.7144;12.8711;84.0827;44.788;42.633;103.1259;106.3494;43.9291;57.6899;59.8728;70.6786;203.5868;45.8421;63.1196;110.2943;19.2848;75.2436;40.8462;65.2697;69.5355;83.2457;53.8289;78.3408;83.985
42.8809;84.193;82.1035;4.343;19.8798;70.9614;79.7876;52.6858;120.3735;80.1562;26.7079;1.6555;82.1406;17.2779;78.7157;48.6362;3.3689;46.5178;108.481;44.496;59.0608;68.375;70.6019;148.8903;153.1172;87.1873;7.9916;7.2966;74.7771;38.7316;30.6621;14.3566;82.5858;51.6998;96.6799;81.0392
52.9028;84.1488;81.0295;0.0417;55.3863;68.4646;81.0677;3.8298;15.8607;77.2441;63.2268;1.0632;83.5289;17.6166;80.2668;97.7688;37.8642;106.925;105.645;47.6662;57.0408;56.2046;71.0279;314.2171;154.1133;86.1549;50.1179;7.4134;39.6804;68.8415;32.2859;10.9068;81.5379;52.0814;165.9447;83.0516
55.994;82.0067;81.4371;112.6296;39.9735;50.118;81.4507;0.0;118.3883;77.6426;19.6355;62.2398;84.1466;18.2915;76.4233;48.7494;2.4176;104.2243;158.0467;27.3469;56.7298;64.1524;70.5377;223.6555;100.5875;19.3302;112.0233;2.552;28.879;59.0411;23.3477;67.8805;81.0356;57.8167;163.2965;82.7689
56.8407;82.0124;84.085;10.6334;63.1164;82.8379;84.5183;3.4434;114.3747;72.7342;48.7929;51.1475;82.6647;6.2461;83.3239;96.2451;103.0905;100.1598;107.5988;17.4731;27.8373;7.7965;72.5442;5.0887;149.8262;71.8463;61.7186;4.7434;75.4405;50.945;20.4428;71.3141;83.3171;52.3607;102.4526;83.9143
48.038;81.3366;84.1769;3.049;56.3356;67.0315;84.2863;1.1546;113.7277;79.622;35.4812;0.0;82.5669;18.2934;81.8466;96.0862;33.5721;102.8848;103.7592;91.3533;26.4497;59.8973;73.9595;145.1375;98.56;38.3527;125.4132;6.0665;73.898;47.1946;40.2945;70.5019;80.712;58.0284;114.2185;80.2896
48.853;83.2163;83.3692;119.0523;66.2392;81.738;81.6827;1.0447;128.0637;76.4019;9.7472;0.0339;83.4366;30.2629;82.9374;98.3984;91.8585;92.4151;47.6494;92.8475;56.5551;106.8365;71.1716;173.8328;148.3072;10.3461;5.1381;22.0395;73.3285;62.5354;64.5624;72.3104;84.6686;58.9506;114.0107;82.7588
48.7919;83.4579;83.3333;2.5135;61.8383;53.9356;80.8899;52.065;124.8448;72.5854;23.9285;0.7397;82.7057;18.072;81.9198;48.1182;115.8515;81.9803;110.1594;97.4072;52.8519;27.8168;65.1384;125.1711;151.8159;47.3943;54.353;6.1836;75.2002;53.1099;18.9121;70.1314;82.461;58.4667;112.3573;80.4132
44.1668;78.767;81.1555;8.7792;54.6698;53.3121;82.4703;96.4945;58.9319;76.9233;19.1333;0.0;82.8015;17.8998;82.8422;50.9881;16.5967;100.1727;103.364;31.143;13.3606;79.9532;66.3625;192.17;194.4643;18.7784;77.2443;50.5933;70.9352;62.7127;17.0146;3.087;80.9139;56.5784;112.0811;83.6955
44.1334;81.7336;82.2292;10.9224;65.7184;45.4318;80.848;0.2353;99.6086;75.5881;69.1744;3.0715;84.2508;17.7378;82.9543;100.5316;91.7901;99.3353;104.8759;63.5764;60.7266;61.1353;71.3321;266.5383;45.2967;45.7485;6.4246;2.4595;74.185;54.3909;4.4832;58.7577;80.4456;52.1482;111.4596;81.8877
49.0417;83.3264;82.5388;117.0323;44.2167;60.6067;84.3941;0.5;58.8889;76.5201;22.4044;67.5163;82.2343;27.1344;84.4314;102.669;9.9762;17.1764;106.3851;93.2784;16.2602;44.6856;71.2669;153.8278;143.488;101.2127;54.7571;0.0691;75.1069;45.8128;64.0373;69.7742;81.9092;56.4278;105.8258;82.6665
48.3475;82.5222;83.0216;8.7799;50.5413;52.1219;82.7701;4.6068;122.0885;80.918;16.2141;50.5709;82.6253;20.9478;78.7857;47.276;3.7379;105.6317;107.1211;86.2769;56.3599;81.323;72.124;221.1404;103.2196;26.7279;104.5665;10.8554;3.8307;142.8994;68.8021;66.9994;84.1947;51.9671;111.3081;79.0452
56.4045;82.8641;83.8105;57.6475;39.5868;54.6604;82.2617;1.9747;55.0398;77.8455;14.3394;0.1178;83.1254;6.2659;5.0734;96.7191;27.1734;96.4076;156.6088;45.3568;57.7034;61.0282;72.1583;224.3812;155.4782;98.386;3.7513;50.7089;52.0367;62.3786;0.8228;72.1752;81.5108;61.215;108.3265;82.3178
53.0752;82.829;83.2123;57.5801;65.784;54.9508;79.0171;5.0319;7.9201;80.1401;14.2059;74.3325;82.7828;17.6394;3.4627;46.4397;29.0897;102.7064;105.0789;98.6377;57.1141;53.2584;72.3448;265.9846;94.4978;92.7867;58.9772;11.8474;51.0456;38.5793;2.9514;70.3234;82.3897;52.7363;107.4791;83.4751
3.229;82.4914;82.4841;113.5686;31.2876;61.9298;81.3429;1.9119;117.3246;81.8523;32.6204;0.0;83.4635;23.3634;81.6257;43.9056;8.4016;55.2227;149.6281;23.5443;60.0329;54.9333;72.5871;2.5398;197.4439;18.787;4.609;12.8062;71.762;85.2552;12.7979;70.5997;79.8551;56.5563;114.3359;82.7257
43.1194;83.7728;83.2755;9.1865;64.3895;58.8177;81.6701;3.3312;103.4513;80.944;19.0937;0.0;83.2765;7.563;7.3898;95.7389;96.877;90.367;106.0332;99.6117;46.9383;60.3029;70.7283;122.6102;151.2833;60.7189;234.4359;6.2811;70.79;45.0743;32.053;68.9605;80.6686;55.8216;114.7358;81.4111
43.7247;83.261;82.2007;3.946;37.3177;51.8161;84.1824;3.5121;124.6241;79.7393;19.159;58.319;84.1997;6.0346;4.8704;52.0283;24.9628;107.9219;109.2264;28.8732;58.6037;55.6353;72.5132;206.6421;203.3569;71.0439;54.7471;15.4902;19.09;145.2673;47.8973;68.8816;83.8973;47.3796;154.0149;83.9644
49.2601;80.9659;82.9204;4.7106;59.5422;82.8308;82.4738;0.2368;115.3456;78.3694;26.0316;50.0;82.6904;17.1601;81.1708;39.8737;85.5178;91.8575;107.1575;89.8341;56.8494;65.4844;71.2424;216.2304;101.3302;74.1825;50.1176;23.8579;75.7057;61.4577;20.4819;72.3278;84.1461;46.9232;107.2936;83.4603
49.0291;82.1575;81.9075;9.9795;63.3853;73.1631;83.839;4.6459;107.2238;73.099;68.1082;7.4207;83.5232;17.834;81.2297;46.3594;101.4846;44.9305;109.3712;96.3644;57.3556;59.8263;71.2506;107.24;103.4942;42.5033;5.3928;50.4722;73.2224;52.2435;0.6265;64.6812;81.4099;55.2568;62.6667;80.708
61.0567;83.9594;83.8251;8.2443;64.6141;58.5317;79.8355;97.2504;110.5563;70.7107;20.7232;51.5974;83.5342;17.93;81.8446;92.5712;3.4205;101.5342;152.4489;96.8787;58.3219;61.9642;70.7531;65.4757;97.9;59.8785;61.4854;6.814;74.7855;53.8907;51.2796;30.4868;82.9732;47.0826;113.4667;81.2127
51.5019;72.4035;82.5771;68.5132;5.8069;67.6907;80.9263;48.8605;112.8108;81.4144;35.0079;113.8617;82.8218;19.5899;84.3816;111.5752;35.615;115.6177;69.2733;48.4101;50.7124;2.1249;63.522;103.7282;109.7366;13.1428;53.8506;10.5026;82.6429;114.2113;78.4565;23.6267;83.1264;33.9256;205.2366;83.3904
33.0274;75.6223;82.4104;96.2464;11.2958;53.6342;82.8214;5.3527;221.9612;83.3364;68.3926;56.6212;80.1933;22.4167;80.0181;13.3138;118.4046;93.8344;169.3587;43.7095;19.1661;11.8949;23.66;108.012;19.8684;4.5929;43.644;2.367;82.919;86.1226;18.8146;16.2512;82.5304;26.5485;105.7662;83.4667
24.9364;73.8472;81.3754;84.9451;12.6289;73.409;81.5359;3.9503;31.6429;81.462;36.0945;5.7402;82.4959;18.9417;82.5307;109.4469;119.0514;103.4678;69.5675;50.2627;56.632;2.1972;60.3013;153.7894;91.974;15.0341;44.2462;50.0835;82.362;69.428;53.1124;27.938;84.3464;20.4444;105.9934;81.7779
40.0609;74.1608;81.7635;93.2822;15.4215;86.1653;82.4184;4.0199;124.3811;82.7031;35.2184;60.4847;82.2555;7.9786;84.0111;8.8767;22.2332;109.4888;165.1977;100.1811;54.6108;6.2876;63.8985;113.986;103.9751;103.7477;47.7994;52.0845;82.5411;117.3446;54.1415;27.6159;81.7819;30.467;157.7103;82.5514
55.3509;80.7725;83.1062;116.5996;27.0391;50.3074;81.9274;0.0;24.8393;83.6127;16.6585;1.3369;83.0211;14.0724;81.0319;116.9989;87.5211;100.6159;168.9819;93.4091;52.3035;3.7449;61.1756;107.567;88.3337;5.47;47.1275;12.2755;79.7956;88.8911;52.4293;26.825;82.7556;47.3543;158.2538;83.956
62.3773;73.2252;81.1109;117.9367;12.0717;72.8751;81.1111;1.4276;119.6493;78.9891;18.5798;5.2633;83.5613;22.6699;83.0301;8.1341;115.1548;108.8441;216.1732;97.2037;38.8773;50.0;33.1849;108.8224;107.7816;107.3652;47.0091;1.8653;81.878;114.2941;53.3455;28.0177;83.6686;48.2557;154.8621;84.1563
38.9874;76.0119;81.7004;67.3268;7.4625;50.0;81.8088;0.0;33.9276;83.5981;66.6145;61.1403;82.5923;26.0954;82.0755;120.4527;116.8895;93.9906;159.9135;48.3693;59.3175;97.3624;64.3326;113.3779;91.6767;2.3788;47.106;13.966;81.8097;64.2989;54.6206;27.875;82.0337;48.4904;147.3971;82.5789
35.3578;70.913;82.742;65.5787;5.9267;197.8297;81.5428;1.9391;126.1013;81.8498;34.8745;47.9278;82.6581;18.5827;81.1645;10.631;0.5913;59.5835;114.7782;53.5835;18.9759;5.0856;65.0799;212.9698;108.8368;7.6849;46.7971;16.3051;82.8408;81.064;55.4712;28.2836;82.3733;44.2336;162.699;83.1579
49.3434;73.3186;81.6065;36.9559;13.787;154.662;83.0116;53.1447;167.3879;84.581;66.8534;69.8479;83.262;20.6631;84.4241;107.9321;7.7298;109.6416;168.8187;43.9259;15.011;6.0665;64.4368;99.8026;165.3613;95.7072;46.8303;11.3777;75.2771;117.0318;56.8401;25.7047;83.4482;6.5395;160.6968;83.0681
44.0746;77.4465;79.3668;115.7351;20.5695;51.6838;81.5046;52.8838;80.6814;80.8235;29.1526;55.8047;81.8604;12.7977;82.6684;106.3121;98.301;65.0195;169.2704;96.8465;47.5856;1.2412;31.2323;106.8807;109.5376;17.6113;42.0202;17.9257;74.0461;109.449;54.6434;24.1983;82.8779;46.3574;207.5802;83.5165
43.6701;71.4379;78.028;58.2082;12.4685;50.7254;81.9604;0.8306;120.7234;82.5576;66.1678;2.411;78.8929;14.9775;80.8334;34.4721;10.167;53.1123;166.6467;43.2586;27.5432;2.7395;32.1283;108.2803;6.6774;110.9341;51.0632;36.1051;79.5888;58.6642;54.0198;25.1127;82.7266;33.0327;90.8261;82.2802
25.4173;73.1412;81.3278;50.0;14.377;69.4721;83.4317;93.1995;89.3761;83.7408;68.8741;63.636;82.2442;18.7648;82.2776;112.8755;3.8146;118.123;162.4998;93.9137;58.6473;2.7393;64.0366;152.8343;110.9862;104.4628;50.8294;4.2818;81.337;115.4375;53.1407;27.4161;82.7996;57.6823;156.3599;83.0808
50.2354;75.8139;81.0492;4.4645;8.1169;71.6093;82.1494;0.0;118.1093;83.0687;52.8492;67.1449;84.5119;27.4627;81.5978;118.8822;108.9437;111.1344;121.8539;95.4067;47.3852;1.5463;56.521;104.0066;107.6589;60.2946;51.6512;15.0327;80.2311;66.4533;59.4733;16.2875;83.6789;24.2507;144.6339;82.9016
15.8841;75.1769;81.8837;0.7463;18.0717;55.5462;83.0882;71.501;109.6301;80.6583;19.1735;70.8226;81.0576;3.8314;82.852;23.0359;117.562;107.0293;113.5259;98.9809;57.4794;5.3528;64.5818;108.6232;113.7632;26.2876;47.4846;14.7871;80.5486;82.3273;16.582;26.9794;82.5885;48.6812;206.5086;82.8299
13.939;71.666;83.4577;54.8512;19.6596;68.7777;82.1427;2.088;119.4043;78.7972;40.2626;75.755;80.508;17.505;81.3419;111.1199;29.218;58.9356;114.8588;47.2529;54.5353;0.1292;43.4542;107.4061;105.9794;16.5704;50.7067;6.0383;82.5518;114.9431;53.2562;26.2691;82.5316;38.2574;160.9449;82.6061
59.5748;74.2521;82.819;119.8991;7.3641;72.705;82.2238;1.1798;110.4433;79.4101;70.4412;10.1046;79.7567;11.6588;82.1685;116.801;13.7454;120.2289;213.829;98.1099;54.4109;4.0877;64.9448;109.1008;106.7546;109.0272;27.5297;56.4618;81.3439;84.3906;53.3142;29.494;82.3001;23.0043;200.0816;84.4911
54.3237;82.3172;84.0907;69.0551;11.959;52.6233;83.3284;5.7697;103.0638;84.3436;59.2714;71.3824;77.6616;11.5044;82.8998;116.7029;83.8663;115.1847;170.8415;47.6458;19.4963;6.8709;2.6124;97.7235;110.5201;100.1189;45.1532;2.9382;81.8698;74.6055;42.7651;24.9852;82.8971;53.0485;157.0325;82.1105
19.4041;82.5642;81.6743;8.52;17.8266;61.4546;81.922;80.6568;64.4566;82.6464;22.7;4.7682;84.48;25.8212;81.0342;8.6594;34.569;102.4605;117.0497;48.3348;32.5764;54.5346;65.2648;54.4888;111.5474;9.375;51.0623;19.7546;82.5551;73.4469;60.5339;23.033;83.9328;47.4068;207.6842;82.7348
50.3257;76.0589;84.0384;2.6919;4.7733;50.2847;81.3996;6.3659;219.9717;79.485;63.1803;62.9902;84.2534;21.0079;84.165;13.1565;1.0388;62.6292;117.8353;96.6768;61.8437;2.1305;43.4787;107.3106;106.4898;106.2929;53.4223;33.0681;77.2357;69.8039;52.9329;26.7862;83.8688;51.4187;202.4075;83.4788
4.864;76.4932;81.3541;120.1202;25.0352;148.0543;81.0478;1.5501;118.8131;82.6789;61.8621;57.4314;84.6764;12.0787;83.9617;13.5117;0.1175;99.0133;108.2851;99.0423;27.6423;0.6411;64.7728;107.4256;102.2819;102.4223;51.0612;52.3895;81.4184;78.0912;52.9758;23.0184;82.4543;12.9135;107.3623;83.7151
0.8416;81.1969;83.4574;60.8858;24.6404;189.8625;82.86;66.6557;2.4823;83.2877;23.6594;4.6645;83.5084;68.5864;81.1034;20.8987;0.0938;142.4618;265.683;63.3613;35.825;48.1956;53.5322;107.1839;208.8253;65.1245;152.9601;62.3384;68.6721;52.4708;30.708;51.986;81.7058;49.968;219.809;83.3882
2.6401;80.7782;82.8749;87.0818;32.5275;134.0523;83.6941;50.5644;0.1177;84.0437;13.1191;1.5337;83.7536;40.85;80.4537;0.4976;30.5927;116.7796;185.824;115.4494;40.9065;40.2826;7.3831;159.0111;159.6104;0.0;191.8372;54.8102;65.7832;51.6143;57.9028;69.0813;82.2057;27.4606;156.4726;83.8688
7.8305;79.0629;83.3818;47.8163;23.0468;137.7435;83.6951;70.2477;17.9133;83.8083;20.517;69.1421;82.3503;43.1206;80.772;11.0778;119.8317;116.3085;159.9884;85.4771;29.8911;84.2363;36.5672;109.1605;169.0122;72.3091;143.7469;4.9968;68.0464;113.2556;68.9151;63.9472;81.0114;60.3226;168.9985;82.5312
28.4801;76.0801;82.8642;35.7709;51.2125;28.3333;84.4589;33.1835;141.7652;83.3902;18.7361;63.2474;77.7565;19.1398;84.1206;2.3823;26.1286;45.5543;205.7597;88.883;45.6006;48.3027;65.8061;102.6181;216.1642;0.0;90.0197;11.0857;68.5855;113.2456;23.8352;67.4016;80.8069;53.7349;173.1384;82.0022
21.6189;81.6572;83.3703;61.45;29.3476;131.4158;84.2402;59.3852;85.8452;82.5827;24.2204;63.2278;79.8864;49.0028;83.3464;8.1249;29.8243;99.86;135.0194;112.4772;28.5699;30.1917;52.893;107.5658;112.5937;0.0;144.6714;2.949;66.6448;99.7416;67.8778;46.2447;84.3906;56.3574;276.7563;82.6731
29.8806;80.7618;82.7502;0.7324;12.6693;108.9506;83.5935;89.8034;115.2289;84.0618;18.0159;58.0704;81.6454;48.0838;82.7729;12.3392;123.095;111.9673;158.302;66.6954;46.2767;2.3274;51.462;107.5672;73.5167;0.0;200.5568;56.0241;59.3033;86.6739;43.1437;52.0814;83.4707;57.0582;163.1515;83.1227
20.5403;77.4782;82.433;71.2661;9.1269;37.4493;83.835;60.5354;127.3747;82.1978;14.8527;4.2297;82.7196;68.1063;82.1309;78.2591;1.3882;67.3242;210.8201;106.9735;42.6521;51.7709;51.8357;113.3515;119.5984;0.0;196.1935;7.9571;58.448;22.6902;31.0865;67.3987;80.6607;60.4331;217.1245;82.3179
29.1176;79.1323;83.1034;92.1191;38.1467;88.5967;82.9716;82.5549;78.9561;82.9242;18.5474;5.8336;81.6266;2.1345;82.1727;5.3338;120.2984;111.7286;152.8847;38.286;45.5994;47.4698;54.6068;110.6125;111.1504;0.0;135.0845;54.8457;68.8501;21.2166;19.4818;65.0836;81.6951;57.4145;269.2211;80.671
