p: 0.5,ibrida,arena: II;p: 0.5,alterazione,arena: I;p: 0.79,ripartizione,arena: I;p: 0.1,ibrida,arena: IV;p: 0.79,alterazione,arena: II;p: 0.5,ibrida,arena: III;p: 0.79,ibrida,arena: I;p: 0.5,alterazione,arena: IV;p: 0.1,alterazione,arena: III;p: 0.5,ibrida,arena: I;p: 0.79,ibrida,arena: II;p: 0.5,alterazione,arena: III;p: 0.1,ibrida,arena: I;p: 0.1,ripartizione,arena: II;p: 0.79,alterazione,arena: I;p: 0.1,ripartizione,arena: IV;p: 0.79,ripartizione,arena: IV;p: 0.79,ibrida,arena: IV;p: 0.1,ripartizione,arena: III;p: 0.1,alterazione,arena: IV;p: 0.5,alterazione,arena: II;p: 0.5,ripartizione,arena: IV;p: 0.79,ripartizione,arena: II;p: 0.1,ibrida,arena: III;p: 0.79,ripartizione,arena: III;p: 0.79,alterazione,arena: IV;p: 0.5,ripartizione,arena: III;p: 0.5,ibrida,arena: IV;p: 0.5,ripartizione,arena: I;p: 0.79,alterazione,arena: III;p: 0.1,alterazione,arena: II;p: 0.1,ibrida,arena: II;p: 0.1,ripartizione,arena: I;p: 0.5,ripartizione,arena: II;p: 0.79,ibrida,arena: III;p: 0.1,alterazione,arena: I
43.3481;82.8394;84.6416;67.6739;0.8617;156.9378;80.7517;2.3266;52.0782;82.8176;14.3991;56.4031;83.7513;35.8834;83.6633;110.2244;22.4463;118.1515;229.959;93.4323;61.166;27.763;47.4307;105.2851;103.8087;54.9995;71.2754;97.7651;79.5194;92.3126;70.1827;62.8031;77.8812;52.9948;73.5006;82.8278
55.7973;82.7199;82.5259;64.6633;20.5726;92.1183;84.3609;53.5714;61.1;83.7969;65.3729;6.2957;82.3714;23.4417;83.2204;95.9564;87.1181;38.1616;214.2493;43.4421;60.3427;50.473;10.5897;110.9849;61.735;97.7546;54.5489;6.9423;79.6564;175.7069;67.7022;66.0814;82.8227;57.4594;204.7233;84.3903
51.5208;82.6391;79.0896;60.6671;64.9667;71.1382;80.69;1.7628;50.0;82.8846;50.3818;2.9688;82.8598;31.4989;83.3124;58.0569;84.1482;5.3527;110.3921;96.8307;17.1029;54.8319;55.5109;61.5286;74.4331;61.4443;61.4898;98.1841;80.2015;132.8534;56.0486;68.7391;83.0558;57.7016;154.7764;82.7141
54.6774;83.7188;78.6011;67.2159;9.7222;74.3577;81.7899;5.9488;54.1805;82.5462;26.9664;50.0;80.4247;37.0879;81.2528;101.2674;2.9179;118.5553;138.8311;29.1234;63.4999;2.2326;22.902;59.5423;0.0;52.6019;189.5242;99.5035;79.924;59.0161;66.3323;63.6954;81.4296;47.3203;204.8956;82.7159
52.0541;83.8771;80.1929;40.7127;44.0961;104.7977;81.0102;54.6563;52.0283;82.7872;39.4567;1.9173;80.255;22.0343;83.0587;95.0961;119.4074;13.0921;71.3338;97.8242;20.0021;3.7343;49.3747;60.8033;67.5655;102.348;59.1539;7.0738;81.1737;153.7552;63.9504;61.4693;82.2784;55.3557;98.8327;83.0878
58.5968;82.9807;84.0925;120.6844;66.0451;147.9391;80.5232;2.1704;82.8332;82.1775;63.2967;12.1536;79.9457;30.0689;82.4068;41.1999;33.6736;115.9634;193.4793;42.3935;54.9833;0.0;16.2051;110.1023;50.5912;65.8136;109.8406;98.0713;73.2809;126.7929;65.5353;58.1883;80.9358;50.2709;98.7439;83.3204
51.6877;81.5347;81.2217;120.9946;26.7653;101.8052;83.0437;56.9515;99.4763;83.7113;22.8942;36.9643;81.1232;32.4552;81.795;50.0393;120.6615;0.2358;266.8939;93.1924;53.448;51.0678;67.3939;160.0808;0.0;9.509;78.9026;109.5658;80.3296;135.1822;20.7772;64.0178;81.0629;54.2475;2.3778;83.3119
59.7554;83.9602;82.5514;70.1547;32.3269;97.4022;81.1695;50.0;58.6495;82.5203;24.0803;66.5254;81.5049;35.2855;81.5217;51.0338;28.4285;40.2867;212.9854;50.1335;54.4861;9.3457;33.7531;111.6527;50.3547;107.5052;59.6801;9.2422;82.8628;70.8003;64.2493;62.6633;82.3573;54.5912;179.7156;82.912
14.9894;83.2714;82.8352;119.2131;65.3366;50.1179;83.0514;0.1241;90.9433;82.597;67.637;7.5931;83.0829;26.0672;83.5276;119.2057;118.0366;8.8929;70.4897;99.2827;59.6325;8.0286;30.5488;155.7661;87.1515;4.3759;58.9458;100.8693;80.7806;141.9954;48.3011;64.9365;82.8742;59.477;102.154;83.1637
46.6884;83.6717;80.7689;116.7378;2.0328;78.5913;81.5473;1.505;90.0067;82.6022;37.2988;7.0411;82.3364;23.6048;84.0469;57.489;96.4891;0.3544;168.881;45.7627;42.3587;7.0296;45.0161;62.7221;67.332;52.1911;78.2949;8.6759;78.9546;147.9989;1.7655;67.753;79.2103;57.9762;109.5173;82.9547
52.3736;83.4677;84.4834;67.2946;25.1437;108.605;81.0454;5.8221;79.3447;82.8283;72.2644;148.6359;82.2689;38.2321;82.9288;100.0854;22.0012;38.3796;163.9835;78.104;29.7108;1.5939;67.1489;63.9658;10.3367;59.9739;50.0;8.1084;77.5028;195.4307;27.6618;56.6281;81.413;57.156;80.5747;84.3132
48.5951;82.8274;81.3667;37.1265;31.1947;143.5766;80.7011;6.5471;54.6885;83.6104;56.7163;66.4384;80.1003;36.657;81.6956;105.754;113.653;6.4988;159.9524;98.3855;59.3529;8.0573;48.9163;105.481;5.9924;61.0115;150.2069;107.5764;78.0278;139.3066;41.8953;48.924;80.8182;18.6023;218.4318;82.9872
23.2539;82.8326;82.7157;30.8995;43.5364;102.5155;84.0983;70.1487;152.2642;84.2163;24.8392;59.9239;81.6354;26.6773;82.9437;97.4804;59.6611;2.9685;220.312;42.4636;60.0374;50.0;64.267;158.3648;55.2763;97.2588;57.0958;4.2261;78.5499;59.7979;38.7087;67.0597;80.8374;56.9294;86.7539;82.5998
42.1135;83.1961;84.3304;99.0701;64.2895;150.7668;81.3183;0.2639;53.5809;84.5216;67.9682;15.1095;81.2959;31.9326;83.2641;102.5864;70.1307;1.7692;86.5785;74.1375;57.766;2.8059;62.587;108.5816;66.1046;58.5623;86.4253;14.5749;80.8779;95.0002;24.3203;54.5917;82.5553;58.2995;115.831;82.7394
51.5445;83.7932;82.3011;54.7428;16.2909;68.0467;81.8889;3.9739;52.4397;81.9444;69.7593;51.9418;81.6573;44.8007;81.5162;105.9471;95.711;116.3433;263.9451;48.5393;47.5881;12.2614;44.0373;164.8432;74.7335;9.3079;61.5035;102.7903;77.1996;148.1511;65.3232;67.239;81.4032;58.6678;96.1772;82.6726
21.5251;84.471;82.833;63.0752;32.4591;84.4135;82.8676;1.9681;72.9571;81.7629;17.5829;54.1381;79.607;30.3719;82.3683;43.6389;119.5583;105.2024;153.4382;82.9812;23.429;60.0947;54.6199;63.0632;103.4537;57.014;69.2306;99.5551;78.3353;165.3473;56.1636;57.1992;80.6361;44.285;99.4626;82.905
54.8628;83.1763;82.4513;67.9893;63.6137;158.0522;81.8621;2.0634;49.8752;83.2789;44.3353;74.1537;83.6117;33.2076;82.3222;56.8856;117.6169;21.9533;228.4856;99.2429;60.0973;50.1178;67.393;63.0246;2.0703;6.684;79.4375;15.6852;81.2988;131.645;69.5307;63.0348;80.6004;52.0787;50.9319;82.3677
59.141;83.6438;82.6135;118.147;42.5986;66.822;84.5457;63.4285;54.5884;82.253;67.1567;113.3011;81.9235;28.693;84.2258;95.5215;109.1243;0.1181;126.2081;47.2495;51.8071;5.0813;67.7353;101.6941;34.8066;3.5389;57.6686;103.2469;79.8297;126.1549;34.44;63.0341;81.7783;52.6575;80.6726;81.0762
39.4715;83.9799;81.8284;39.622;51.9171;92.8227;84.6095;0.6349;53.407;84.0656;10.9562;54.8703;82.7339;24.9396;82.9275;91.53;117.3494;21.1436;164.146;92.7847;62.6384;5.7172;53.8313;111.1427;75.803;2.5818;84.0762;101.7704;74.0327;133.5582;52.7859;66.0479;80.7025;52.5266;153.3217;80.3835
34.4679;83.0956;79.9259;37.4356;62.3798;66.2164;82.5258;5.5422;45.1762;82.6346;8.6675;68.3851;80.9418;26.9714;83.9525;97.0664;108.2337;118.0581;62.9934;48.3523;60.1092;11.9569;33.59;62.6938;8.9117;7.8196;69.1864;89.552;74.6465;142.0366;71.6459;64.1714;82.873;56.6931;101.8724;82.1345
28.1784;82.9866;81.252;105.2295;5.4677;138.6754;82.7826;2.9688;70.3736;83.994;27.6299;4.2784;81.4105;72.7486;83.0981;67.6537;57.4998;13.0928;63.1897;46.8996;58.4856;0.0623;8.7249;62.6991;109.0881;61.6814;152.2;0.0;78.6455;208.3801;35.05;2.7229;83.2898;58.933;215.1129;82.3888
37.8651;81.8285;83.1846;110.4899;4.5594;51.8228;83.0342;96.7308;92.5134;83.5198;51.1502;9.7854;82.7396;69.8347;82.1614;95.274;112.1738;11.3907;108.9238;95.8885;56.4555;0.2835;11.5103;106.2375;105.9846;108.0816;124.024;57.5258;80.7851;196.3742;22.9986;22.4897;82.5658;57.7086;265.2856;82.4541
45.9439;81.6745;2.0643;67.0894;17.1821;50.8408;82.7213;0.6703;63.4098;80.9214;49.4617;112.1432;81.1486;70.8902;83.0984;115.1331;120.6579;75.9751;107.1268;99.5222;58.3982;18.9365;13.9663;63.9688;4.7741;110.6674;159.2339;0.4078;76.5055;70.0053;9.308;14.7373;83.1189;57.4519;227.8401;81.4993
24.1947;82.6933;81.4581;16.5809;25.2028;75.57;83.0363;97.2608;126.6714;82.889;40.649;102.4425;81.6142;71.2791;82.2544;100.2308;66.0874;55.2169;62.715;72.0913;53.3107;0.7471;13.5575;158.038;123.4864;100.7563;153.6514;0.1192;76.183;92.6382;70.9491;37.0795;82.1649;61.9257;219.6856;83.975
25.3416;82.4015;8.9184;115.4054;9.3448;42.9605;83.4358;50.0;95.1662;82.7664;49.3115;2.6167;80.8881;71.8595;83.0852;118.7896;94.0876;56.9134;110.3741;45.3547;32.4347;10.4892;4.7388;64.3696;118.5129;111.809;78.3997;0.3817;80.2991;208.732;5.9048;38.7807;83.8442;44.6265;206.217;83.9377
21.8301;80.843;80.2221;16.6447;10.7696;40.381;83.9916;50.1181;8.1106;83.945;50.7466;7.6106;82.3621;73.9374;82.5971;98.3918;68.9354;90.9182;63.9781;44.0336;53.4962;2.1922;15.8879;106.998;122.3612;59.5325;155.4375;0.0;79.3461;61.3705;3.5075;8.5097;82.7557;53.3143;197.0403;82.9433
6.1452;80.696;81.7171;46.3487;48.7417;47.5085;83.0506;2.0686;102.0819;82.2367;50.8249;11.1389;81.7769;73.2816;81.3361;43.6441;96.3857;82.8031;95.8217;79.5389;52.6017;0.0543;8.8661;108.0665;125.3466;60.9855;75.8669;0.601;77.8656;136.3413;63.9756;19.016;83.8947;58.9564;226.5361;83.1728
58.4197;82.3241;82.2191;65.9217;48.7408;141.3322;81.2132;50.1182;85.2626;84.4674;46.2618;112.9164;84.7256;70.2571;82.937;119.7648;120.3248;55.6672;146.7531;93.4377;62.1928;15.2054;24.5217;162.3596;73.6282;61.6325;70.8173;0.1181;77.327;89.2835;1.9085;13.9318;83.1002;59.212;200.9354;81.937
4.406;82.7456;79.4572;62.0076;19.4917;47.8024;83.1262;0.438;121.1392;82.995;14.7939;2.1039;78.8753;66.2718;81.9965;93.4634;65.7947;44.5558;59.8862;67.308;52.7333;50.1176;18.5931;107.8172;79.6712;60.8025;118.8181;1.9688;78.8136;149.9363;32.2459;18.5715;82.5803;58.1984;162.3298;82.1012
3.0106;81.8171;82.7551;121.4937;18.7178;148.3542;83.9787;4.0697;94.2551;82.9373;45.5575;113.8114;82.8302;64.4275;83.5564;68.4091;55.2356;42.0722;60.1844;77.6513;54.5331;97.2327;14.7874;103.8117;73.4113;106.5159;94.8748;0.4723;77.2131;207.4888;40.0195;17.2478;81.6792;61.7091;158.5441;83.6167
16.4832;83.5114;20.6844;31.8656;5.7309;98.9244;84.2677;0.3392;97.6708;84.2822;47.0914;114.4112;81.1129;71.5401;84.3968;89.6391;105.5124;41.4495;63.9897;89.5838;6.8907;97.2471;29.9881;106.7845;210.8474;59.0577;158.2794;51.9088;78.4769;67.7727;48.9769;18.7538;82.0864;59.1553;61.926;83.6464
60.1656;81.6042;83.1917;83.1801;15.3158;54.4305;80.4403;41.5877;97.5609;83.6254;20.5974;66.751;82.5934;67.0848;26.2899;67.85;66.6678;48.41;63.9721;56.6414;56.7597;1.2707;19.4719;61.6444;31.7571;112.2191;87.4961;0.9875;79.5531;68.9112;9.3029;14.0506;82.4001;58.5409;87.927;82.9415
52.8148;82.2767;41.4052;82.2976;14.814;53.6067;80.4772;51.1789;177.0078;83.0292;51.9768;117.969;84.2159;72.8997;82.9031;118.653;41.4276;73.4521;108.6882;45.1839;52.7352;3.2845;16.0416;62.0805;66.2145;36.4051;151.1599;1.0032;78.7978;51.4444;50.6303;21.3606;82.2307;59.5939;212.1792;83.508
21.8096;79.9977;80.5506;96.4418;1.7028;62.3712;83.6935;54.0594;76.3486;82.1944;51.134;15.2526;81.2282;71.7662;83.1141;47.2133;52.5316;67.6661;64.3095;78.818;53.996;0.0;24.8459;58.7884;45.2825;107.0251;158.3845;0.8671;75.9393;152.2224;6.1291;15.6609;83.3005;59.5444;203.2954;81.5221
33.3648;81.9347;82.9153;68.6851;5.297;89.5681;82.9501;0.6998;85.8338;84.1924;36.1833;14.3802;84.5782;71.1552;83.3031;99.6778;42.1561;76.8446;61.3867;62.9683;40.4022;5.3692;17.3536;106.5366;111.2051;61.9535;159.7564;0.0;79.8948;98.6437;12.1905;19.9176;82.9591;59.6024;220.9545;83.9627
57.884;82.184;81.4922;110.7063;0.5874;79.3591;82.9276;80.1675;137.5532;84.3628;52.1722;109.7594;83.8609;67.5339;82.2499;67.0744;119.5305;73.1621;153.0556;34.8993;53.3148;51.7718;16.1818;62.5358;213.8293;59.5773;100.9491;0.2364;77.426;208.0058;62.0751;22.1179;83.092;59.3019;165.8515;84.2263
16.2027;83.1044;7.6604;117.9288;3.1953;67.0805;84.5538;0.5448;152.2925;82.1616;49.431;0.3261;84.3521;73.3875;82.2987;117.0343;55.5015;55.5937;63.6418;48.4078;52.6449;0.6974;3.726;62.1685;88.5667;106.0299;96.3245;0.0;76.2804;109.1797;30.886;27.1937;83.1875;60.8957;91.3647;82.6803
60.4033;78.6769;81.7417;50.0;5.808;50.9514;81.914;70.334;131.4623;83.5758;31.7602;7.2788;80.3124;71.0579;84.0568;68.2573;69.2276;87.5744;162.9745;95.275;4.553;6.2141;23.1138;159.7213;98.8597;109.4536;53.574;0.2363;75.7971;78.1689;11.8177;14.4968;83.1254;47.0931;261.493;83.9993
3.9754;83.7099;82.0475;116.7426;14.2219;74.998;82.2747;4.1819;26.5652;82.0066;46.8105;112.6869;82.1149;2.1546;84.7434;117.0361;58.6297;51.3642;61.2941;79.4062;53.2726;0.1298;19.6599;64.4511;97.6841;105.3586;217.721;51.1818;76.895;239.5192;33.1378;4.7617;82.8893;63.9922;170.4517;83.6506
5.7424;81.1929;11.072;66.5112;7.8529;48.4775;83.3092;0.1938;66.1517;83.4058;42.5783;52.38;78.6913;72.1401;82.0812;118.1105;99.6312;42.9095;155.6191;51.8084;64.304;14.554;27.858;60.1969;89.4204;109.0196;203.4295;50.303;78.3635;204.4944;49.3162;17.866;82.5855;64.0286;98.1123;82.7421
57.8453;82.8158;82.9469;73.3267;14.5715;90.1169;81.5637;57.4249;42.8964;82.6001;66.3855;34.0977;80.7049;58.6297;78.7997;119.6529;117.2059;96.0659;79.7607;23.4236;4.0982;51.31;52.8293;205.34;269.2727;24.5929;83.7787;4.7849;79.3098;146.8267;24.5549;57.8894;81.8476;53.1929;224.3842;81.8642
46.7936;82.4748;83.477;0.3368;13.5588;193.5344;81.6624;0.0988;127.8939;83.1859;68.2837;84.3928;83.9422;59.3851;83.0277;69.5022;59.6955;44.8489;83.5231;116.3868;31.7629;1.719;5.2501;26.5118;224.4442;0.0;108.058;50.4062;77.6821;137.6782;66.1789;9.2746;84.4918;53.0197;215.4187;83.084
55.3678;83.3535;83.6445;3.9491;20.443;55.9251;78.7553;0.2828;137.2936;84.2846;66.3452;73.7545;80.7047;20.3925;81.7613;88.3765;101.8871;48.0358;106.04;57.8397;60.3444;0.0951;26.7521;105.7037;63.9175;109.9728;52.8693;52.3948;73.8691;248.8315;17.2589;29.4519;82.8464;52.6944;169.3451;80.3049
60.0859;7.8406;84.2152;5.1995;22.1954;135.847;80.6161;0.4729;150.1101;83.1099;65.6804;40.1761;80.9821;62.5085;83.6471;115.9475;112.374;100.1603;88.6021;56.1147;20.1983;0.3952;2.9178;156.6179;66.0991;13.4297;155.2402;0.642;79.6882;84.1196;3.4071;61.6114;80.5374;18.1609;261.5367;80.3466
59.6788;81.4341;81.8752;50.0;16.9232;74.1052;83.658;8.3492;127.0139;83.1088;68.7291;67.6932;81.5789;57.9388;82.4383;50.8425;67.0531;46.8197;29.5954;110.6688;60.4693;2.4314;22.3462;88.508;94.8288;0.183;56.0896;1.4191;72.7698;196.9418;36.7676;9.8171;81.6661;55.4245;225.2391;83.2018
59.1405;79.5231;82.3449;6.5306;11.4537;65.556;81.2951;0.2982;138.4798;82.618;68.7971;39.9621;82.4035;58.6268;79.1885;104.5134;63.0806;108.5413;219.2677;112.6388;59.7743;0.1962;12.7525;205.2146;57.6373;13.1253;62.6941;50.0;76.7243;115.3553;48.561;13.8173;82.7373;53.6577;172.2566;83.1565
52.3565;5.9932;82.95;65.2785;32.826;83.6408;82.5685;53.7853;101.8479;83.7317;69.8927;38.9547;80.9492;54.1036;81.0637;115.9093;66.274;51.1307;201.0201;111.7762;58.963;0.1176;13.5041;0.0;166.4458;24.4575;89.8213;0.6118;73.3731;98.7939;0.9005;6.5818;81.0688;56.1577;164.6599;82.8816
63.6884;0.7632;83.5995;6.2152;22.8562;41.5152;81.7326;8.3348;130.9114;83.3284;66.3523;90.7057;82.6635;58.6366;83.0125;53.4485;119.072;108.4495;170.0118;111.4727;17.5587;1.256;20.2755;113.2861;149.0575;17.6184;78.6561;1.4172;82.3505;134.4491;14.376;26.9782;80.9714;52.6279;167.9737;83.18
55.7365;0.1597;84.3835;0.0;17.2561;93.1491;80.2785;57.4376;135.2755;83.0409;69.3088;41.2389;76.2847;47.1188;80.0473;26.2348;116.94;101.6849;100.9524;113.6555;47.9041;2.0182;13.9649;0.0;201.106;0.0;58.392;2.0881;75.1023;191.3098;18.0722;40.5288;82.6246;50.6989;163.9697;80.5898
54.7945;4.718;81.2772;3.8635;22.8869;55.663;76.2282;0.1965;44.3134;84.4369;66.0442;87.8156;66.2415;63.4564;79.1694;70.9613;18.8559;61.2669;156.5309;61.6124;33.6808;0.0405;60.5471;103.9895;198.218;50.0;94.4288;46.8149;75.0169;95.1136;15.0892;22.2672;80.4699;55.7702;219.9061;81.8789
62.1009;7.554;81.14;4.8731;13.5263;88.0914;82.0581;1.4165;42.6266;80.3922;67.2959;63.959;82.1035;51.5271;81.9351;51.0136;114.2388;52.059;162.2409;111.174;51.3492;51.6031;7.2969;201.5002;82.9279;0.2881;80.6414;0.4368;79.2366;39.939;19.5806;64.1318;81.6499;54.6387;222.3252;82.5519
61.1741;84.6088;82.2969;5.8352;0.7088;33.3942;80.3405;54.491;133.4095;83.1355;68.9567;32.7609;79.1634;53.5316;80.8917;9.2988;96.7399;58.9423;18.7823;60.0827;58.0173;0.0655;32.149;0.118;82.4256;55.6383;127.0621;52.6611;78.0128;191.1429;25.8263;42.5076;81.2705;49.3448;114.9647;81.8592
59.6092;17.9618;83.7469;67.8031;27.1884;128.4532;81.3853;0.6522;146.9069;80.2336;61.1204;92.8668;78.4476;57.7513;79.5802;81.4457;53.8819;55.8777;79.179;115.0406;59.993;0.6064;21.8584;68.3859;207.1268;9.6685;67.8034;37.9946;74.9042;238.4662;45.2355;0.1216;84.8026;51.1224;172.1854;79.7698
63.7118;1.4099;83.925;9.0111;28.4652;55.0839;61.3655;0.3304;40.5379;82.139;67.4313;56.9551;79.0124;45.2492;83.2211;36.0133;105.5383;54.3576;50.1838;112.8678;34.24;1.4158;25.36;0.0806;216.3614;22.7233;49.6246;37.4878;79.3127;45.6835;26.7482;43.0843;83.0842;46.0355;169.6902;80.625
55.8872;75.0536;84.6104;13.2376;10.4826;148.7289;80.3861;0.256;43.236;82.7406;67.996;93.5658;82.8096;58.6613;81.9763;102.7256;48.5728;97.7712;106.2991;105.9776;58.1813;1.4068;16.7246;155.7365;146.1513;4.7135;12.658;0.6239;79.0901;149.0484;15.6401;6.8376;80.1073;55.0657;174.6932;81.7022
64.6705;0.8515;83.6657;12.7948;9.8808;84.8897;80.3146;50.4704;48.0745;82.7464;66.4286;38.0806;80.6448;58.1845;81.4676;118.4937;96.0186;110.5736;163.9076;62.183;58.5473;1.2448;12.8937;0.1179;79.6179;0.2354;56.2847;4.8915;72.3167;142.1262;12.0793;49.2743;82.1591;54.5303;168.8454;81.9225
59.8992;1.0556;83.018;122.6223;19.0661;74.0155;81.8586;52.3616;46.0653;82.4618;69.0139;32.7871;82.4623;22.2198;80.4559;89.0516;62.1026;58.8516;268.2669;58.9346;40.7457;55.5943;41.2716;52.478;204.6675;8.6347;125.731;5.1184;80.5327;88.7475;46.1771;53.2797;81.184;55.4353;120.123;83.0744
57.7287;0.0;82.6775;5.3095;11.6094;54.0383;81.869;0.3547;137.8304;83.2196;69.6681;74.9348;82.5574;57.8335;79.4842;75.5057;118.352;50.4079;205.4442;105.8932;57.4512;5.7592;14.1715;89.5677;201.1811;23.5618;79.0903;49.875;74.8559;112.9265;35.5769;66.7524;78.8759;54.2164;116.7277;82.959
57.7001;4.4006;84.2069;4.8652;24.1956;194.9681;81.4909;0.9783;98.0326;82.2343;71.876;43.31;82.5297;58.6368;82.6561;25.3186;42.6949;97.6741;53.8341;59.3189;42.5245;1.7981;63.3168;265.7662;153.0841;106.8475;108.2852;2.2562;71.6596;139.9587;9.5522;48.7248;82.7005;53.1589;171.7274;79.2169
52.6104;62.9123;82.8995;6.9969;15.8241;74.6555;78.603;97.4751;53.7817;83.6969;68.7749;24.3589;79.0513;59.2745;80.9884;12.9573;64.7514;46.1689;86.6918;62.7114;63.2081;0.9761;4.7583;262.3901;168.9979;21.2722;66.2704;42.463;77.1258;192.1926;26.4263;54.7382;81.435;62.775;160.6841;80.2435
50.8568;80.9876;82.1464;98.6574;14.6143;21.2108;80.7229;2.3388;85.0333;77.3725;61.6641;8.4596;83.0275;22.7684;82.5472;81.2544;71.6527;24.0887;66.4478;88.7196;44.8309;4.8037;26.8244;70.558;63.6723;3.4599;53.9991;49.955;84.3241;113.0594;64.3234;62.9483;82.1122;6.6829;178.5967;82.4018
60.975;78.2104;82.9253;109.5374;18.1144;19.1947;82.988;15.8248;71.1611;26.9759;48.8529;57.4644;83.4369;21.8411;81.9028;64.2397;113.5333;117.5755;73.1854;64.5655;48.8294;50.0;20.2164;63.0449;260.7069;38.3174;61.8685;36.8522;84.6138;119.4441;57.7503;62.8691;81.6112;14.0981;222.2018;84.4055
50.6216;74.1249;82.7004;91.7542;22.9164;32.4044;83.8596;51.4155;72.4104;75.14;47.8258;50.2352;83.3811;9.5153;81.3354;119.8942;60.5068;49.4522;70.6004;83.216;51.5332;0.5915;18.2429;52.9065;156.9906;4.8152;60.1162;97.5684;80.1938;163.7761;63.5595;63.2363;5.516;17.8984;168.7928;81.9888
59.0261;79.2863;82.5649;40.326;41.3899;22.4652;81.7977;1.8704;55.6519;75.5428;48.5286;53.6645;83.882;17.3006;82.0022;63.7446;65.6143;64.7841;64.5607;8.6057;22.808;97.2404;35.4923;67.8127;61.1;4.8894;57.9012;1.2113;82.2907;66.8634;60.775;35.1804;78.6874;5.708;166.9569;82.2981
66.892;76.3205;83.0225;96.9419;23.2061;24.7117;83.2056;5.7936;115.6402;77.0527;54.573;53.1102;83.3955;15.9311;82.6042;19.0113;54.1873;116.5113;68.7376;15.8987;36.961;0.1177;9.0734;64.3099;152.8983;64.6315;58.8159;45.0344;78.1054;110.6294;65.4116;39.018;0.3197;24.915;127.4506;81.9343
54.9;80.1885;82.9203;47.3543;26.4097;26.6583;83.523;3.953;78.7119;76.6041;48.5912;8.6795;83.0707;22.6322;82.1419;19.6341;125.1706;63.6612;64.652;68.3504;17.0297;28.4614;59.4548;60.4396;61.6799;22.4136;50.0;51.0614;76.4528;114.4374;63.3383;65.3269;83.6598;28.3371;176.7486;81.1603
63.5281;79.4101;83.4106;60.2694;20.086;57.4028;83.1388;53.6641;59.4342;72.1209;51.3966;1.2987;82.2996;20.4144;82.4035;117.3974;122.9364;18.1831;61.1907;10.0549;48.3772;55.8974;19.011;63.3898;72.2149;108.4917;75.7;50.0;80.883;117.2516;64.4402;51.9732;82.1368;13.536;124.2909;82.0937
56.5336;79.4658;82.5462;42.3892;12.4194;82.1393;83.4103;4.246;58.5409;75.9279;48.5408;4.9577;83.8651;5.8508;80.8294;68.8648;109.7681;63.9075;59.6485;7.9632;47.3695;97.1349;62.4869;60.8456;162.7174;18.9177;60.6421;97.3669;80.6974;68.5402;63.5963;59.6706;82.4266;11.583;119.0007;83.9981
53.2118;78.4347;83.6552;49.4813;18.4242;57.7762;83.0242;52.8907;29.7506;74.6007;30.4971;10.1228;81.7007;12.1366;81.1703;118.9948;124.9401;66.398;60.2444;15.2648;46.2953;4.0775;16.4555;60.7355;63.832;86.1483;60.1088;50.2354;81.9324;164.7491;64.9712;25.1991;83.1399;19.5356;168.1191;80.6309
50.2101;79.542;82.946;94.2527;27.8915;53.5347;83.9501;50.0;68.9332;74.7441;47.6468;50.8431;83.1653;17.879;81.5428;111.4736;117.3668;58.3151;64.9244;11.4781;43.7729;4.4878;12.3242;57.93;153.3979;73.4672;100.6318;4.5214;82.4709;110.8244;62.7619;36.2865;79.1973;26.7463;170.0805;82.4139
53.1364;77.7443;83.6384;113.7667;24.5651;15.7288;82.3099;1.9687;63.8277;76.4591;12.0817;5.8388;83.7828;9.0193;82.9246;8.0335;64.498;15.7199;70.6993;73.5386;50.7682;54.9032;1.7424;73.7209;212.8737;17.2674;93.5686;34.1214;83.0124;159.7989;19.1112;62.6688;79.8866;21.9003;176.7056;82.5111
57.028;79.767;83.2873;109.0486;31.5911;63.1716;82.8182;50.0;58.1365;75.9379;48.6955;52.6321;83.5653;14.3112;82.4882;45.3299;73.4368;91.9149;70.7578;75.2436;16.7886;1.6333;51.5563;63.205;61.9192;3.6623;58.824;97.3587;82.3501;157.2387;54.8938;32.8966;79.7715;12.7715;122.4097;83.5495
50.3204;81.3536;81.7022;42.8837;26.9705;38.4086;84.3674;0.901;50.5888;29.4862;69.3137;6.2353;83.1216;16.9955;82.178;90.4752;4.6318;64.7555;161.9175;6.4709;29.6447;3.1092;17.1294;61.7413;163.5133;109.4896;157.1279;25.7463;82.9258;116.8243;65.1947;60.8825;8.5862;20.6859;173.1893;83.7503
51.5413;80.6842;82.1829;43.0271;12.5326;62.5818;82.1829;0.407;66.4178;27.0861;38.677;1.1161;83.6057;15.9885;81.6185;116.7752;2.4777;116.6122;60.3423;71.8094;51.1189;0.3534;15.7572;164.1857;65.2285;3.439;55.5241;45.7169;82.7425;165.2025;63.1139;23.2325;80.7234;16.3729;221.4063;83.8944
49.1235;77.0386;81.4086;97.3428;9.9491;24.1583;84.3388;3.6827;67.7814;75.9202;47.8283;58.5852;82.4447;22.874;82.2633;106.6865;117.3725;113.2386;95.4546;64.682;58.6594;50.6167;43.8838;65.1198;61.2796;3.841;58.7932;8.7901;84.3486;164.3951;64.2901;66.1146;79.6089;13.7009;124.7117;82.9362
