p: 0.5,ibrida,arena: II;p: 0.5,alterazione,arena: I;p: 0.79,ripartizione,arena: I;p: 0.1,ibrida,arena: IV;p: 0.79,alterazione,arena: II;p: 0.5,ibrida,arena: III;p: 0.79,ibrida,arena: I;p: 0.5,alterazione,arena: IV;p: 0.1,alterazione,arena: III;p: 0.5,ibrida,arena: I;p: 0.79,ibrida,arena: II;p: 0.5,alterazione,arena: III;p: 0.1,ibrida,arena: I;p: 0.1,ripartizione,arena: II;p: 0.79,alterazione,arena: I;p: 0.1,ripartizione,arena: IV;p: 0.79,ripartizione,arena: IV;p: 0.79,ibrida,arena: IV;p: 0.1,ripartizione,arena: III;p: 0.1,alterazione,arena: IV;p: 0.5,alterazione,arena: II;p: 0.5,ripartizione,arena: IV;p: 0.79,ripartizione,arena: II;p: 0.1,ibrida,arena: III;p: 0.79,ripartizione,arena: III;p: 0.79,alterazione,arena: IV;p: 0.5,ripartizione,arena: III;p: 0.5,ibrida,arena: IV;p: 0.5,ripartizione,arena: I;p: 0.79,alterazione,arena: III;p: 0.1,alterazione,arena: II;p: 0.1,ibrida,arena: II;p: 0.1,ripartizione,arena: I;p: 0.5,ripartizione,arena: II;p: 0.79,ibrida,arena: III;p: 0.1,alterazione,arena: I
45.3172;0.0;79.0761;49.8755;11.7102;2.5692;0.3652;19.6887;106.5014;48.6095;0.0;0.0;5.7722;52.7609;83.266;42.2996;0.0;35.4901;3.2234;86.3208;45.4233;63.9711;0.3665;112.5519;2.5204;18.7808;33.8189;15.8782;75.6835;0.1178;27.5967;7.7432;83.57;20.3777;0.1181;81.9875
0.0;0.6353;80.8296;65.6151;8.5879;83.83;0.0;4.9671;116.8626;82.1521;0.0;0.3531;83.6043;6.3584;83.4203;98.7763;117.8729;31.2966;95.5389;42.6073;0.1216;50.0;6.01;56.3205;17.5248;89.8611;112.1373;0.6714;1.9292;8.5809;10.7522;0.0;82.6014;22.066;1.4672;84.486
0.0;0.0;79.504;24.0423;2.9503;51.4;0.0;0.2137;120.5418;81.1022;0.0;50.0;82.3413;13.5834;82.8795;45.535;65.7803;22.7117;46.4487;86.1633;0.122;0.0;21.2391;4.2972;76.118;44.1693;68.8673;0.0;8.6565;4.5452;13.6919;0.0;84.4766;13.6486;5.1036;82.1934
53.5518;0.0;82.1789;25.0231;0.1213;56.608;0.8511;0.089;65.8122;81.9687;1.1567;54.4574;83.0524;0.0935;0.0;98.7271;37.6782;0.2355;100.4082;105.1192;35.6671;1.5434;0.243;68.1822;61.6664;40.9068;56.8558;10.4133;81.2887;13.6047;17.4201;13.197;79.6582;14.206;0.1179;83.0148
52.1946;0.0;82.716;0.7218;0.1118;0.0;0.8383;0.118;111.6355;82.7985;0.2004;52.0187;83.2663;0.0517;0.0;48.7881;66.2395;6.6753;53.6116;34.9213;31.8245;1.0128;0.2434;58.3944;109.1611;40.6891;66.9604;9.8426;79.8981;50.1179;25.5452;38.1911;82.9969;18.0471;0.1176;84.2611
0.0;83.5286;0.5188;106.2906;0.0558;11.9625;3.4284;30.6545;96.5289;84.1698;0.0;55.7854;83.2491;54.0017;47.8962;43.8065;3.7024;0.236;109.1898;86.2708;8.1435;1.9987;4.9845;94.7355;0.3726;2.0221;2.4428;0.0;79.6428;0.1178;0.0;56.4157;81.2688;11.2147;86.1505;82.832
0.0;82.2197;1.6391;88.6172;0.1103;51.0106;2.2748;0.0;109.7655;83.681;0.0;8.261;81.884;56.5718;48.1239;41.5534;52.4734;0.1819;108.3155;30.164;6.4631;50.0;3.1726;76.2805;0.1192;0.5645;50.2356;0.0;78.9421;50.1179;0.0138;70.1102;81.8021;10.4037;64.7225;82.0401
0.0;81.2736;80.0036;23.2422;7.0492;0.2366;0.0439;0.0348;64.9261;9.8432;5.4326;6.4927;82.8219;55.1262;0.9837;95.9482;5.0287;52.9577;62.6511;96.0464;4.205;4.0006;0.1333;7.9052;5.5739;0.7415;36.2709;0.0969;77.4627;0.0;29.5139;26.3565;81.4312;35.5455;3.314;83.7744
0.0;83.1783;81.3373;0.0;7.0497;56.6349;0.1215;50.1184;118.1258;8.421;5.3683;5.9068;83.538;63.7303;0.73;44.7065;8.4957;57.0291;156.7552;89.2046;14.1376;3.2607;1.2838;109.1373;5.7944;0.4732;44.0784;50.5908;77.1876;0.0;31.944;6.357;82.8203;36.8742;54.9846;83.0365
46.1078;1.1739;82.9217;49.875;14.8484;0.2361;5.3911;0.591;50.0;0.2356;0.0;61.9802;83.9968;53.6029;2.0558;101.8986;0.0;0.2362;85.2827;41.533;1.1347;50.1176;13.2538;139.7113;1.8879;78.7059;68.3005;3.2185;3.6282;13.2325;19.5693;17.1928;81.2381;5.1;0.0;84.4608
47.9287;2.4621;82.9142;52.3333;30.9963;0.1754;0.3426;0.0931;0.0;0.244;0.0;71.5169;84.1442;55.6777;0.845;92.8423;0.0;50.2353;53.7004;74.1935;0.7148;1.534;14.5483;210.0028;6.6964;63.8988;70.2873;0.2376;2.5959;2.2942;23.2097;27.7271;82.7991;23.8863;0.0;82.93
59.6567;83.4288;9.0202;45.0805;26.8053;8.4714;0.1213;7.2489;57.2165;81.9677;0.0;0.0;83.2889;49.8413;82.4085;100.7517;4.5731;0.0;110.5;46.683;0.3195;44.7153;47.5397;0.1937;0.2361;54.0819;157.4616;14.8365;18.5689;0.0;3.0051;4.8733;82.8713;9.6113;0.4737;83.239
63.8441;83.4006;9.6798;100.9122;0.8425;6.0111;0.1218;2.1978;86.4302;82.8307;0.0;0.0;82.9467;52.3335;83.6651;116.6507;6.0899;0.0;163.5991;106.8735;4.481;47.4827;48.6067;133.2617;50.3544;55.0478;0.0;64.6979;18.6348;0.0;2.1711;14.2346;82.2997;20.0231;6.8869;81.2104
32.6508;0.0;0.1114;47.4741;4.0376;7.4748;81.7669;57.3828;50.0;1.9623;0.0;12.1052;83.3866;10.4399;0.2431;65.5239;122.2961;48.0749;67.7176;41.937;4.1959;0.4742;3.5448;4.794;59.2947;0.1177;156.9161;50.0;0.3305;0.2357;66.3552;2.21;84.5351;14.4429;1.3722;83.2448
65.2637;1.6733;0.1214;43.5176;6.8746;8.4137;81.5443;25.8029;0.0;5.0868;0.0;51.9617;83.8726;51.7683;0.7013;120.0229;0.0;4.2868;169.2216;116.141;7.3733;11.328;5.2147;126.6657;52.0796;50.1187;191.2634;50.4159;1.3923;0.0978;53.3315;17.6177;78.8604;21.9164;1.1805;82.5988
56.7988;0.0;0.486;46.286;66.3157;75.1598;80.9434;50.4167;66.4192;81.5463;2.749;0.3533;83.7335;48.5398;81.9305;1.0175;0.0;0.0;216.4215;105.9876;7.8681;9.6532;0.0;113.8523;0.0;3.7772;118.4941;50.3533;79.5123;50.0;52.1747;20.6485;79.4211;44.0039;50.0;83.8967
59.119;0.0;0.4856;98.9011;63.3749;105.9463;80.3128;23.689;109.5217;82.7678;2.2331;50.0;83.9445;55.2407;82.0971;0.2096;0.0;50.0;112.8527;107.8632;6.6383;50.631;0.0;162.388;50.0;1.6064;73.3783;5.8044;81.4935;0.0;29.1491;11.754;84.5779;29.4195;0.9987;82.9024
53.858;82.7624;6.4151;50.707;61.3264;40.9469;84.1933;0.6267;91.373;83.3371;0.0;0.2363;81.9839;1.1574;0.1393;66.3671;0.0;0.0;165.8125;99.314;64.5843;50.119;3.2462;2.843;0.0;13.687;50.0;14.0915;84.7136;50.118;1.0187;17.5452;81.4346;43.8023;0.0;83.8668
59.3557;83.1016;6.0267;96.8236;56.8475;55.8309;82.4516;58.8495;50.0;82.4512;0.0;0.1177;82.3187;32.5711;0.5658;38.6868;0.0;0.0;68.03;56.8931;62.6651;0.1179;0.8494;13.322;0.0;60.6595;0.0;7.6681;82.3294;0.3531;1.7306;27.1031;83.3077;24.0773;50.0;83.8262
59.4141;58.1717;0.0;48.6342;66.3728;93.6537;8.0488;0.0;72.7844;82.6506;29.4844;0.0;84.0348;25.2075;0.612;0.1214;0.0;41.9038;49.8802;53.1722;2.162;0.118;0.0;155.6725;0.0;0.1237;24.4684;77.2222;0.0101;50.0;35.1856;20.5813;79.0347;17.2591;0.3531;83.6953
64.028;63.5334;0.0;95.0499;66.5353;85.8836;6.0377;0.0;27.7913;78.4784;26.6441;0.0;83.2097;49.2609;0.2432;8.0461;0.0;56.8297;53.3015;93.1364;3.0589;0.5912;0.0;114.1588;0.0;53.9542;144.129;0.7804;4.7116;59.1514;42.5081;16.9746;80.6313;12.3217;50.2374;82.847
68.3342;0.0;3.2001;48.7485;56.5671;12.4352;0.1213;3.6534;71.7518;2.0671;0.0;3.5772;84.1475;17.8421;0.2427;0.0;6.5291;47.074;167.3196;0.5428;0.0;50.1187;1.2573;55.9723;3.5574;53.875;57.7084;53.1849;77.09;113.5901;7.2873;5.3205;82.1648;48.9141;0.328;83.3798
64.822;0.0;0.3238;95.996;23.1327;6.2033;0.1213;0.5351;67.2227;0.2397;0.0;51.2497;83.0123;60.5071;0.7056;50.0;50.0;99.6413;114.2487;53.5878;0.0;50.1177;1.0242;2.5027;6.3562;55.8396;2.8311;50.2364;73.8736;117.9784;7.3396;4.3038;83.3842;49.7182;50.1177;20.2995
64.7723;21.4942;9.1356;39.7824;49.0411;4.3045;79.3843;0.0;68.3255;71.3493;0.0;15.2331;82.3554;70.6348;8.4663;62.9995;50.0;65.3502;119.2886;100.6266;0.1229;10.2455;0.5723;57.1405;0.0;49.875;57.7295;81.0522;14.1083;56.6418;30.4466;17.7932;83.067;18.5583;0.2361;83.5023
44.7324;1.3031;8.5656;98.1613;40.3546;49.625;82.1768;0.0;111.1292;74.6549;0.0;4.1641;82.5711;33.4597;4.4461;86.7758;0.0;93.6475;67.7258;52.4005;0.122;14.7413;0.4863;3.3485;0.0;55.0419;9.4973;3.8176;17.347;174.155;42.5247;13.5987;84.63;11.9067;0.2371;84.4728
2.2594;79.9997;79.9541;38.088;0.0;7.5894;70.5005;0.0;62.6245;84.1997;3.4453;0.0;83.0349;23.7729;48.2187;110.3307;0.0;63.7602;167.9069;60.2805;40.3382;13.284;0.0;8.7901;0.0;59.6838;159.8773;3.8947;0.0;73.443;5.6001;26.3232;82.9351;18.3731;6.0323;83.9776
7.7024;81.0795;78.6889;43.212;0.0;54.9887;60.0691;0.0;64.4163;81.9028;1.0943;0.0;82.8124;27.9048;3.6196;68.4855;0.0;3.8141;162.9254;96.7712;35.7993;10.5391;0.0;148.5084;0.0;104.7172;166.4758;1.5363;0.0;4.6809;0.0561;4.7089;83.708;17.7723;0.0;83.7014
67.6488;0.3641;84.8126;99.947;4.8102;5.066;4.9216;52.6338;57.2202;82.8716;0.9299;54.5306;83.2547;48.448;0.0;0.0;0.0;101.7227;116.1861;98.4126;0.2445;2.4069;0.0;161.6194;0.0;52.0909;174.875;50.3077;15.9836;0.9449;10.5763;13.5928;82.5638;2.9162;0.0;83.9063
62.7703;0.3588;84.4859;49.5068;13.1069;6.1755;4.9883;47.1115;70.9076;83.8968;0.9716;0.0;83.8752;39.7448;0.0;0.0;0.0;111.4792;165.5505;47.833;0.2434;1.8772;0.0;155.8291;0.0;54.6693;82.4132;18.3571;14.954;50.0;59.7854;5.8011;79.6278;6.7477;0.0;83.036
61.256;0.0;0.0;99.1841;47.423;2.96;39.8735;76.5753;118.9275;81.7848;7.7969;0.0;81.0318;55.9129;1.2108;66.8234;93.9467;100.8594;168.0994;90.4457;0.0;0.5665;59.9939;103.8312;6.5302;40.2672;73.5994;50.4739;82.2014;66.4863;11.6641;1.8639;82.5428;25.2581;0.2359;82.249
60.2907;0.0;0.0;47.9965;51.034;7.4254;49.3314;24.5994;50.0;81.8978;23.8343;0.0;82.9982;55.5399;0.6846;52.3069;84.4225;103.3999;166.655;95.7079;0.0;2.5235;58.8207;105.2718;5.1157;107.0642;225.6325;50.0;84.4712;67.6322;0.138;5.7911;82.5433;49.1033;50.2378;83.2242
21.6215;81.0875;84.4408;68.3665;18.8826;11.3604;0.2428;0.0;111.2437;83.0415;18.6869;49.2448;64.3258;0.0;82.29;44.9027;118.3446;3.8964;53.26;62.2467;27.316;0.0;0.1213;107.8009;0.0;53.3468;8.1301;81.8589;0.3944;0.1176;35.6669;12.8009;83.7034;5.3011;3.0492;0.0
14.1182;81.5398;81.4749;109.971;1.2724;6.2491;0.2428;0.0;116.827;82.4084;3.3814;0.0;79.9088;0.0;80.975;83.9264;1.9015;4.5479;160.0781;9.6042;20.9982;0.0379;0.1215;104.2096;0.0;15.8537;20.4392;50.1176;1.011;51.9553;36.0186;16.3737;82.8739;4.5124;13.894;0.0
25.2874;0.6389;79.9837;74.5094;0.704;14.0892;81.1861;0.2356;68.7605;81.6934;26.9283;48.875;65.0933;64.8493;76.9592;99.5678;49.875;18.8019;3.9968;77.0142;0.0;2.649;0.0;63.4133;0.2358;50.6492;0.8642;0.3125;82.6168;54.3774;40.123;34.503;81.4967;0.6074;103.9234;0.1213
21.7365;20.8071;83.4475;80.1384;0.8146;68.6557;82.7746;0.1979;220.279;82.7308;19.003;55.777;62.5986;64.2722;4.036;39.0617;3.9172;48.7433;5.375;77.1272;0.0;11.2397;0.0;65.1187;5.3143;0.0;7.305;6.2794;82.4612;56.7529;59.6263;67.0109;81.634;1.0594;65.8415;0.1055
17.5987;0.4743;81.3361;0.0;0.0925;7.3582;72.3372;0.2371;120.3877;83.6062;19.1757;49.875;0.1223;58.3329;81.9914;48.6504;0.1576;55.8444;162.2619;0.2117;0.122;3.0855;0.0;113.1119;0.0;76.2899;72.9647;1.1195;84.5512;6.236;57.8851;68.7503;82.9425;45.3257;0.0;0.0
25.2116;0.0;82.9052;0.0;0.1103;6.6528;74.987;0.2376;116.0515;83.5166;1.5252;64.5016;0.1213;61.4757;82.7555;39.0179;0.1184;8.0956;105.1424;0.2019;0.1217;0.8312;0.0;63.2603;0.0;5.2145;64.7039;52.5961;83.9738;4.6235;71.3992;55.321;83.086;42.8137;0.0;0.0
29.4259;0.0;0.0;62.9295;8.4209;30.5999;10.2351;50.3542;0.2357;7.6746;2.5302;0.5188;74.7779;57.368;83.5348;8.4082;50.0;113.1335;50.6275;47.2209;0.1215;50.0;62.2946;58.7011;0.0;56.0741;1.0172;0.0;82.8595;0.4437;0.0;0.0;5.306;53.3576;0.0;80.5384
23.203;0.0;0.0;61.977;56.0262;22.0728;9.417;1.9009;0.2355;2.3365;2.1481;50.0;80.9658;59.0206;81.4467;96.3167;50.0;4.4972;157.6376;96.072;0.7185;1.8586;59.0089;109.2896;0.0;22.5312;1.6903;1.009;83.545;0.5684;0.0;0.0;5.2117;48.6227;0.0;83.0593
51.2817;0.1216;0.0;10.8807;43.3598;1.8281;0.0;50.1187;122.1912;83.0765;5.8836;8.7257;72.8736;63.6273;68.8913;92.3798;107.133;0.0;10.5591;83.359;0.1213;3.9396;0.1215;152.2893;6.7058;10.3088;57.8325;10.8733;83.2109;0.2365;70.5497;0.0;82.6265;0.5193;0.0;1.827
20.8525;0.1216;0.0;3.0293;48.6161;15.4713;0.0;2.0941;126.1019;81.6951;15.0754;0.1283;66.3873;49.8396;70.9223;97.9908;104.8929;0.0;108.7569;12.7982;0.1215;2.6899;0.1213;108.7046;50.0;3.5064;71.7419;6.1376;83.9859;1.4683;64.2465;0.0;81.4228;0.4868;0.0;9.7274
44.1524;0.0;82.3127;108.5479;0.2429;0.3536;0.0614;50.118;0.0;82.6059;6.1633;6.2051;77.1721;67.6634;76.5401;95.3296;99.0818;65.2625;152.9713;0.1177;0.0;3.8772;13.5623;154.448;0.0;8.1204;3.0691;1.2302;79.8103;0.0;12.6747;31.5069;82.3289;0.5077;0.2015;83.9592
16.9402;0.0;84.6067;116.5919;1.3135;6.203;6.0532;50.1182;0.0;81.6539;27.741;50.0;72.6082;67.7981;76.3823;42.9793;103.5129;52.4664;155.1023;50.1184;0.4442;0.8381;15.4731;62.6314;0.0;52.4179;2.9497;0.3685;75.2377;0.0;20.1856;68.3614;82.1977;0.5279;0.2367;82.5255
0.0;82.4386;0.0;111.6292;64.6576;100.7485;78.3845;1.3357;123.2538;8.6999;19.7596;5.9374;75.3482;59.7603;0.0;77.7481;0.0;60.3122;107.7345;67.2699;41.6623;56.7129;12.7811;111.9635;0.0;50.0217;0.471;50.0;0.1215;0.1184;33.8931;0.0;4.2792;6.0062;0.1208;82.2283
0.0;81.864;0.0;114.521;61.3889;87.6266;77.737;97.363;121.2961;29.3142;3.8426;5.4159;64.7625;61.4178;0.0;40.6231;0.0;56.4432;107.978;12.4124;20.7042;1.7618;7.5942;154.9499;0.0;56.797;0.5899;0.0;0.1215;0.1177;64.3946;0.0;2.5423;11.1315;0.1177;82.8385
28.1207;82.8653;7.1503;119.7252;1.8409;7.9582;0.9361;13.7672;118.6307;82.5498;11.1632;4.5677;78.5745;0.0;0.0;44.4321;0.0;48.9532;107.9758;1.5179;9.7858;50.1189;0.0;111.1565;26.7437;1.2486;60.6942;50.0;83.5926;167.8687;47.8679;20.6006;83.9615;1.6797;108.1509;83.7935
19.5779;84.3153;3.1717;64.0427;0.823;7.2858;2.2751;6.7041;121.119;83.8639;18.8652;1.8422;69.5157;0.0;0.0;44.8204;0.0;64.7101;153.9339;0.471;48.8013;53.7416;0.0;66.1829;161.9061;2.9113;50.6781;2.9896;82.1424;144.9899;46.352;34.93;83.4609;7.154;115.5022;83.4808
8.0217;78.3943;12.7254;50.303;0.7294;7.1672;48.0203;0.3556;115.584;0.3492;27.8062;3.7325;64.9501;2.3944;83.3178;101.6648;0.0;68.4115;108.9584;49.893;0.609;50.2355;59.7194;106.3311;0.0;0.8571;16.7267;2.0175;81.824;155.2061;60.5527;16.1447;80.1298;0.0;1.5696;0.0
2.4733;81.1337;0.4211;96.5388;1.2172;1.4241;26.4545;0.0;95.9197;0.3857;0.0017;0.0;76.5567;3.5239;83.8851;98.2336;0.0;38.4999;111.042;97.4903;29.4371;53.568;60.7569;66.7766;0.0;4.6755;22.5539;0.5797;81.533;73.9866;45.7412;16.4241;83.6392;0.0;8.7808;0.1214
41.5718;0.1947;82.7967;67.7723;28.1991;10.9077;0.413;0.0;4.8315;2.4229;26.0443;1.9862;77.5548;66.0513;0.0;55.348;107.586;56.9752;106.4328;17.9554;26.1704;1.4427;0.0;158.3462;114.3611;57.9476;52.388;0.0;83.1584;73.7114;59.013;0.0;81.3957;44.2609;11.6401;0.1086
32.3519;5.1724;82.5093;63.6889;7.7015;5.8879;0.0;0.0;52.181;2.5405;15.0209;0.8865;76.5633;56.7915;0.0;48.2206;114.8416;46.7156;54.3118;16.4598;51.3851;0.1185;0.0;155.4374;16.7666;49.875;69.8697;0.2354;82.3752;26.1151;63.0174;0.0;83.6259;23.565;3.5984;0.1213
58.1837;0.0;83.3931;110.5022;2.3351;28.0406;81.549;1.8966;82.8632;0.0;10.1666;2.2134;0.0;0.0;0.3344;57.0097;68.7708;0.0;274.0201;44.1852;29.6423;23.2619;0.1012;100.3445;0.0;3.4475;53.824;0.3084;0.0;5.055;0.2428;0.1214;84.1105;13.2175;66.4808;0.7885
60.3888;0.0;83.9503;111.7469;0.0566;91.2784;83.9856;50.2754;98.9735;0.0;4.6181;56.4426;0.0;0.0;0.4854;96.6168;65.9785;0.0;276.7261;49.7016;16.2895;36.1276;0.1218;104.8304;0.0;8.7389;2.027;60.2226;0.0;3.9208;1.0281;0.1216;81.9626;49.8379;101.7529;2.9791
33.5697;78.1944;0.0;0.0;0.243;107.4106;83.8218;50.1182;3.1839;73.8555;22.3387;0.0;81.5713;57.5972;82.2716;118.3153;0.1175;0.0;57.2814;52.2983;2.1304;3.6473;0.1213;67.2937;75.7313;0.0;1.7704;0.8717;82.6531;0.0;2.3805;0.2433;82.9409;2.6484;81.1249;14.082
45.6932;81.3357;0.0;0.0;0.5544;4.1904;83.587;3.097;0.0;78.9741;21.6947;0.0;81.9455;66.659;81.8591;58.7918;50.1186;0.0;5.5991;97.0816;1.0905;22.5128;0.1221;59.2401;110.7778;0.0;0.0;1.1297;82.696;0.0;12.9961;0.243;82.0599;1.2039;114.5332;50.8551
57.9789;1.5894;82.8959;116.6583;1.1983;69.9561;81.8096;71.1279;94.7003;81.9902;2.6619;0.0993;0.0;14.3314;82.6419;43.3728;0.0;0.0;223.4323;108.4515;13.2684;64.5708;0.0017;85.776;50.0;47.7325;8.2758;5.8519;84.2836;0.0;11.2679;0.1047;82.8424;12.9382;104.3139;45.9209
58.3334;48.1383;82.7847;11.5169;4.1325;126.4152;83.4149;11.6349;90.5168;80.9825;0.4437;0.1185;0.0;17.7605;83.719;28.7367;50.0;0.0;224.7668;59.6384;48.2315;51.5205;0.1539;63.2546;0.0;44.0683;49.8756;47.3841;81.129;50.0;0.39;0.1125;82.7224;24.0405;154.1103;45.0882
48.3263;56.175;0.0;65.245;0.2429;58.0968;0.1216;50.1177;88.6973;76.2199;0.0;55.7573;0.0;0.1214;0.0;50.1782;66.8097;50.0;0.1177;109.6436;37.7998;3.038;24.0136;1.0377;20.3015;0.0;0.0;0.4964;79.8605;0.0;28.8838;25.5232;84.2347;26.6806;0.0;81.478
57.1867;61.0556;0.0;68.8549;0.2311;70.5997;0.1215;1.8736;100.2564;75.9225;0.0;2.1068;0.0;0.1225;0.0;66.1415;118.4709;0.1175;0.1177;38.3718;42.769;55.2914;25.0724;5.6793;38.5347;0.0;0.3018;4.3686;79.567;0.0;21.7774;14.9414;83.0147;35.9649;0.1237;84.7016
49.6896;0.0;0.1049;103.1787;1.1609;16.7853;83.0249;7.3299;85.4665;36.6171;10.8389;50.0;83.6269;69.538;0.4864;67.6693;0.0;2.8916;6.7037;49.8297;48.624;10.7223;0.1213;72.2914;0.3926;0.0;2.7086;11.821;49.8379;0.0;14.6348;0.2428;82.2663;14.3048;50.0;57.1902
29.5806;0.0;0.1213;113.7161;3.4079;71.7324;84.0625;60.4936;108.2804;28.5561;16.6972;0.0;80.9497;6.68;1.2153;53.4116;0.0;2.7726;8.3086;102.3996;47.2045;45.3007;0.1214;64.6477;55.7156;0.0;53.164;9.6664;54.0366;0.0;12.5929;0.2427;84.5022;16.3777;0.0;59.7885
9.2997;6.6643;0.5581;0.0;3.4291;24.6213;0.1213;17.2658;91.8137;79.4793;7.7475;0.1177;81.0837;70.9609;0.3646;96.4289;118.6518;48.2338;169.3806;98.7033;0.2431;1.9522;68.4636;0.0323;59.6606;21.575;1.0653;52.3048;3.2997;0.0;16.4101;22.4115;2.0209;13.9954;127.0826;0.0
10.3927;1.6871;1.6519;0.0;13.5352;26.471;0.2325;62.9188;66.1576;79.8998;8.0983;0.1179;81.0754;6.7533;0.3646;93.4472;27.0074;68.6136;219.9318;28.4556;0.0;0.4646;58.9839;4.4528;137.3356;25.6582;2.2383;1.0756;0.3306;0.0;0.3644;6.6933;3.6986;28.0972;0.4726;0.0
57.8713;84.2157;0.1213;66.5699;45.1348;38.1547;9.0926;37.0269;61.9026;77.5884;2.1566;54.6771;81.0278;74.2025;0.2182;92.7871;31.8543;4.4689;55.9712;62.013;37.3601;0.1182;1.6194;5.8701;54.4526;12.3353;0.6273;1.2228;2.5971;0.0;38.9547;6.4932;83.6408;14.1938;122.9279;53.7562
59.2945;83.1554;0.1216;54.3608;25.5988;34.5798;3.9539;18.6516;103.709;33.2449;2.9828;2.1904;83.0622;2.8615;0.3049;37.4153;78.3955;7.8066;51.9866;72.5916;33.7496;0.1176;0.1086;2.4325;0.6929;5.1947;0.4654;0.0;10.2002;0.0;17.2561;18.4182;83.5713;24.7508;144.9019;53.0867
5.9709;18.9756;82.5525;43.3404;34.5449;48.4876;0.7715;72.6493;53.1297;0.0;23.492;54.7674;81.6357;18.0922;83.8436;89.578;30.01;51.0643;166.4011;94.0523;48.2606;38.5659;0.1218;65.4709;59.7943;49.875;53.3477;50.3541;12.9196;19.1266;59.7022;58.5293;82.8512;0.243;131.2919;47.6589
3.5237;43.2757;81.8466;50.1175;9.619;145.5608;0.0;5.8388;62.421;0.0;18.13;9.4488;81.6442;28.1575;82.5962;98.8547;116.9646;1.8552;210.4391;59.4957;45.3239;53.0457;4.4582;64.4613;60.009;0.1332;53.5417;51.4133;16.9782;11.1257;61.4984;19.2873;82.4989;0.3933;97.4231;48.7023
0.6994;60.1787;0.2435;104.8778;0.0;90.054;0.1213;0.0;98.0102;80.7168;0.0;56.1357;79.4683;42.267;80.1969;106.042;0.0;3.2087;224.3559;47.6232;60.6649;0.0;70.4908;102.8087;77.3166;8.5685;56.9987;0.5464;79.8387;105.6455;47.5043;15.6416;82.5005;26.3409;28.1076;0.0
1.9637;63.3847;0.2431;62.2591;0.0;97.4174;0.1218;50.0;69.1125;80.1499;0.0;0.2362;81.0986;26.2769;82.8225;106.7632;50.0;1.7446;222.6331;43.9027;61.9725;0.0;71.5531;72.3448;55.6647;8.1219;4.1017;0.1032;3.171;107.3966;64.0978;25.0834;83.0691;12.387;223.6425;0.0
10.6025;42.3186;82.8167;77.066;0.6857;80.4321;16.5658;23.4949;62.908;62.3432;0.4121;60.0679;81.706;9.7428;11.9105;63.2438;67.3653;0.0713;132.5995;4.0088;6.6855;50.0;61.6635;72.8718;42.0482;5.2335;50.0;53.7743;81.8364;14.144;60.6749;0.1217;83.8988;11.4897;105.2649;0.0
5.1863;41.2496;82.7031;45.9387;0.0136;28.4913;15.8466;88.1793;153.6472;67.2502;2.0236;15.4118;82.9828;31.558;10.0962;108.2342;42.7547;5.5991;202.8344;53.5832;6.1884;0.0;64.3822;65.7949;50.1185;50.3557;0.143;4.369;80.6456;19.7554;4.4856;0.1217;83.642;4.512;0.0;0.0
12.8318;82.6201;80.9107;41.2034;61.8632;63.5228;57.425;5.2371;0.236;5.6878;0.4824;0.2368;79.1324;0.0;2.9317;26.7745;0.0;97.9748;108.4423;49.7503;42.1212;4.4887;0.0;64.538;128.105;0.0;103.5292;0.7668;29.0175;64.0525;34.0942;63.0409;81.0619;22.1244;152.3026;1.274
9.0823;82.0484;82.7876;5.3122;60.8033;54.5973;57.5628;2.4856;50.2354;19.2182;1.1279;0.138;82.9651;0.0;5.6019;18.6568;0.0;80.027;58.6623;5.3935;47.7951;48.9916;0.0;50.1201;80.917;0.0;95.5055;0.3701;22.5731;28.5768;65.7933;66.1989;83.0587;24.1095;107.8969;6.1008
25.4761;0.0;82.7298;119.9529;0.6464;68.348;82.5684;0.0;0.2375;34.5159;41.9777;0.5896;0.0;51.8384;0.1724;67.4313;0.1175;0.0;1.535;0.0;1.094;20.9839;59.2909;55.0237;0.0;0.0;101.7249;1.4539;3.7986;4.5642;18.3091;60.7468;81.3139;0.0;9.2784;83.3908
21.7325;0.0;82.4034;55.0377;4.2034;77.2492;84.516;0.0;0.2367;33.9377;49.8103;2.3038;0.0;11.5194;0.2431;100.6955;50.1178;0.0876;58.2349;4.2499;1.0941;13.0139;57.9964;103.7216;0.0;0.9442;101.8964;1.1338;5.2838;109.6511;19.1336;68.5763;84.1808;0.0;1.3528;83.0242
8.4201;83.5016;2.6606;111.7706;1.9322;7.6338;0.0;73.5705;50.4725;1.2193;61.444;1.1603;84.652;64.0312;1.4092;93.6919;19.3265;0.0;5.8252;0.0;0.2929;7.3706;0.0;114.2256;0.1178;43.2704;111.1553;10.5636;0.3235;0.0;0.0;61.8968;0.0;22.8839;66.7728;82.5232
16.7823;81.5178;0.1214;108.1856;0.5838;0.1164;0.0;23.3897;2.7131;0.4859;63.5973;4.9554;83.8052;63.3045;0.0;96.6776;20.9466;0.0;4.3647;49.6305;0.0;0.0517;0.0;93.6985;50.1179;48.789;97.4576;50.1176;0.2697;50.0;0.0;68.7465;0.0;51.093;106.6068;83.2256
