p: 0.79,ripartizione,arena: III;p: 0.1,ibrida,arena: III;p: 0.79,ibrida,arena: III;p: 0.1,ripartizione,arena: III;p: 0.79,ripartizione,arena: I;p: 0.1,ibrida,arena: I;p: 0.79,ibrida,arena: I;p: 0.1,ripartizione,arena: I;p: 0.79,ripartizione,arena: IV;p: 0.79,ibrida,arena: IV;p: 0.1,ibrida,arena: IV;p: 0.79,alterazione,arena: I;p: 0.1,ripartizione,arena: IV;p: 0.79,ripartizione,arena: II;p: 0.79,ibrida,arena: II;p: 0.5,ibrida,arena: I;p: 0.5,ripartizione,arena: I;p: 0.5,ibrida,arena: III;p: 0.1,ibrida,arena: II;p: 0.5,ripartizione,arena: III;p: 0.1,alterazione,arena: I;p: 0.5,alterazione,arena: I;p: 0.79,alterazione,arena: II;p: 0.5,ibrida,arena: IV;p: 0.5,ripartizione,arena: IV;p: 0.5,ibrida,arena: II;p: 0.5,ripartizione,arena: II;p: 0.1,ripartizione,arena: II;p: 0.5,alterazione,arena: II;p: 0.79,alterazione,arena: III;p: 0.1,alterazione,arena: II;p: 0.1,alterazione,arena: III;p: 0.79,alterazione,arena: IV;p: 0.1,alterazione,arena: IV;p: 0.5,alterazione,arena: III;p: 0.5,alterazione,arena: IV
105.322;62.4741;50.0;50.0;48.626;79.4884;51.9386;81.0392;50.0;88.8628;47.2408;69.351;80.2745;47.4416;50.6323;56.8787;50.3928;50.9451;37.5538;50.0;50.2007;62.969;59.1251;57.7066;36.4394;51.3961;41.0242;48.0007;39.2719;50.0;52.5908;48.0757;6.3707;0.119;22.2332;50.0
25.3396;68.2191;70.6014;50.0;66.439;80.5298;67.1866;61.653;94.7467;8.8;50.7064;48.617;60.5593;54.4635;45.487;55.6836;48.5132;47.2831;60.9042;28.3305;70.8372;43.3255;51.8917;52.6803;85.5511;39.5663;39.132;57.2318;42.2944;50.0;55.7737;2.8382;50.0;50.0;50.9173;10.0235
164.0362;96.6;68.0974;50.0;72.2601;74.8533;83.064;29.9472;99.9586;50.0;94.2739;66.2379;8.7749;47.9389;47.2347;53.2885;51.5883;32.0311;53.0686;27.4396;48.611;47.8275;48.7404;46.1405;52.0411;48.101;45.1278;67.813;55.5215;12.2428;0.1213;59.6779;2.7615;50.0;23.6928;12.1243
113.8686;50.0;57.8202;50.0;63.0728;72.4177;72.0442;76.5347;63.9239;94.8071;60.1372;51.767;50.0;48.3276;55.9936;66.0631;68.2722;42.7858;57.0195;45.1093;47.6765;46.6073;47.061;54.2243;56.0728;41.2963;35.9399;28.496;48.6533;51.9437;29.5106;20.8056;9.5627;8.8021;50.0;57.1681
104.3955;61.5108;76.7763;50.4169;81.7562;55.9904;63.1634;74.0822;104.6007;61.6231;54.2743;52.6319;50.0;48.4151;59.1542;69.1832;46.4062;50.0;47.5045;12.0892;72.8034;49.1322;63.1265;47.2388;79.234;46.1602;41.6867;53.4317;34.1933;8.7828;48.6219;47.2571;50.0;14.6909;17.4313;49.75
114.1581;58.6796;115.8342;116.2345;48.2356;61.286;71.0159;78.0255;97.8291;50.0;50.3309;60.4823;52.0057;48.6211;61.4699;55.2866;44.8268;45.2787;56.7952;40.8846;68.4493;63.4335;49.2614;30.2794;36.8242;39.4842;45.2815;19.9219;47.751;65.6625;55.4288;50.118;50.1179;50.0;17.2562;71.2022
121.6321;72.9946;104.5196;50.1188;56.0797;80.8957;71.6506;56.4694;75.2857;54.2485;50.7096;57.84;50.0;51.143;54.3183;42.2411;48.43;55.2842;53.4024;70.6128;51.7795;48.0553;56.3695;41.1222;50.0591;45.383;42.2363;13.2037;50.6303;50.0;48.6247;53.6954;50.1177;14.6197;50.1187;5.8712
89.2212;50.2837;70.842;55.5418;63.222;80.9721;67.1377;74.8082;73.8521;66.0877;51.0062;28.0164;0.3089;55.6224;55.6252;50.2064;35.2023;45.5555;54.3406;37.2133;61.8285;34.3118;65.6566;60.3624;50.0;42.8743;53.1261;63.817;43.9732;1.698;51.6266;35.4033;50.1187;50.0;0.0;30.9605
257.2224;57.2952;50.2363;52.4622;69.16;77.7906;77.1245;72.449;86.685;110.1564;52.8129;62.3655;98.0162;47.0651;43.427;45.3444;56.5835;50.0;24.599;50.4337;44.5062;46.4067;48.0015;21.4757;21.2359;43.7775;40.7453;5.0206;37.8228;97.5671;3.5898;6.7765;50.0;7.2506;13.5233;18.732
55.4322;50.0;50.5896;73.6184;60.8221;47.4881;70.986;53.2399;50.1806;50.0;57.7941;56.8515;10.7413;60.1623;61.9699;40.382;60.3512;47.6164;65.3121;11.1035;80.546;43.8345;41.5703;46.1247;57.2447;40.0186;47.3609;55.0714;38.2497;4.486;32.7816;11.723;46.3179;65.6537;11.0954;14.6367
50.0;50.0;56.7717;50.0;80.3124;74.8972;59.1927;66.9078;51.7511;61.1876;42.6374;71.9263;116.2901;48.0436;36.54;46.8051;56.19;13.2461;55.1596;50.7081;80.4269;19.9996;48.8411;50.0;38.7537;40.7538;38.5755;48.3811;48.5046;1.0497;60.4855;52.4966;96.8491;7.8993;18.759;58.71
112.2151;67.2583;50.0;207.178;67.8226;48.4635;54.3851;79.1225;74.2762;93.5854;50.0899;57.6951;62.7332;23.9853;48.774;50.4572;46.8819;24.8472;35.7358;36.0586;46.6887;63.4343;48.7303;35.7513;34.7008;49.6428;49.6651;20.4498;36.8863;1.6161;51.6332;61.517;99.7689;4.7011;33.8223;5.5937
94.0496;50.0;50.6249;100.3089;75.3565;67.794;57.5095;74.5387;50.3526;52.5102;49.375;64.4569;50.0;52.5894;47.5304;36.0448;63.9042;48.5269;50.2925;17.5948;48.5758;46.8437;48.6257;10.8642;32.3156;39.3807;44.6005;59.7968;44.746;53.7804;44.0454;50.0;2.8672;43.6613;28.4306;51.3707
199.8992;99.1896;32.4258;50.0;68.0291;78.9351;69.6011;69.6847;51.2339;94.571;86.4787;56.043;67.9367;48.4108;53.6488;50.089;54.4654;32.711;37.5673;50.0;47.9439;48.3335;47.7695;54.2678;50.2356;51.7745;45.2369;43.339;48.8329;52.3634;36.7514;5.7914;27.0068;50.0;9.37;2.9045
50.0;152.198;60.7865;98.9563;45.6407;66.3089;74.5492;74.7124;50.0;34.2506;53.5056;64.3659;68.5838;51.7765;47.9433;54.8947;62.4968;41.1976;45.4999;53.0798;80.9287;28.9329;48.6273;27.9195;20.678;36.6515;44.2006;26.6274;46.6492;0.0;48.973;79.55;0.0405;50.0;14.4053;50.0
115.6049;50.0;50.0;101.4853;69.0338;58.2725;67.5699;75.3897;126.7238;50.0;50.0;43.2939;110.8529;38.6226;61.3619;57.5213;47.0048;50.0;9.6333;41.7824;59.949;61.0963;52.4647;50.3628;50.2356;39.0215;59.5994;25.1191;39.0757;0.3026;13.8822;53.7007;8.2756;17.3929;36.3667;36.0299
116.7727;50.0;115.8668;8.6061;60.1963;67.9445;62.1575;76.7342;82.74;106.0321;55.9608;61.2766;106.491;53.2117;53.649;45.4657;47.8613;22.2619;55.1816;62.2912;58.6795;37.963;20.0917;20.0178;27.2339;52.7003;46.1604;41.8746;45.4648;72.87;49.8345;4.1875;50.3254;87.5199;50.4355;23.3849
50.0;50.0;50.3544;111.4457;77.2404;72.847;72.9029;50.6188;60.3784;50.9026;52.9129;48.6207;59.151;49.3879;31.5534;57.8939;54.799;52.2954;43.493;51.9958;32.8195;66.4508;52.3003;37.9596;34.7997;47.7379;44.2419;49.8343;45.3132;50.0;40.7287;57.6367;10.3141;0.3359;51.3829;77.2094
61.2047;103.9642;42.6296;140.9185;70.8043;62.9003;47.931;77.107;50.7247;50.1181;34.7816;43.7577;102.1441;55.5268;48.5051;54.5739;49.3328;108.4137;58.7247;50.0;2.3178;28.0192;47.7966;50.6471;44.9897;42.6433;47.1333;59.8528;48.7368;9.4919;22.8546;37.3219;31.5082;22.6578;49.3481;51.5089
62.5972;50.0;58.6101;50.0;66.4942;77.4479;66.9454;80.1227;34.3716;62.7216;4.5494;64.0674;103.3905;50.8445;51.9683;64.493;42.6637;50.0;56.2482;60.5567;48.6309;46.8988;70.0613;50.0;22.6158;37.9393;44.6734;4.6573;34.8718;53.1066;36.7896;0.0;6.9027;11.2318;32.3194;2.524
81.6805;50.0;99.4423;50.0;70.6851;0.3517;73.5349;52.2897;71.7186;55.5881;55.653;47.313;112.9047;46.3549;62.3164;44.5499;41.2313;41.1622;48.6232;36.4422;56.4589;34.6134;49.1666;44.1255;73.6144;36.7767;43.0686;33.9664;49.7548;36.8372;47.7754;14.1204;0.0101;20.0654;17.1273;1.3479
94.1526;50.1194;76.3415;58.9658;80.1731;64.9303;55.1631;41.8003;98.3468;51.5307;50.0;69.2197;0.7098;62.4567;53.7188;48.5483;44.3309;32.3642;59.2122;13.449;53.2127;35.8353;20.1352;51.6231;83.1716;45.1448;37.8106;48.5924;57.2844;0.0;50.992;25.0927;28.4221;50.0;50.0;45.8212
127.5426;53.4219;65.8682;51.3885;75.644;73.3705;64.3308;68.9923;50.0;51.6557;53.9539;63.7613;113.8131;43.6841;54.5291;62.0517;48.361;29.9409;58.4246;51.8894;78.2076;44.3857;58.5044;51.4184;50.944;41.1962;47.2566;38.4883;46.9351;50.0;34.1982;14.3445;54.8989;50.0564;97.249;39.7017
59.9406;59.4437;57.3166;28.1743;67.8899;50.384;77.731;7.6623;88.9953;54.3052;50.6556;50.6305;6.7705;54.0494;51.919;45.9732;42.4648;46.0113;54.616;56.4083;48.1463;49.0028;48.2357;54.8386;52.1102;38.515;55.3344;48.5589;43.286;0.1952;49.1677;50.0;83.5815;66.2893;17.7504;52.884
74.9069;50.0;58.9188;54.4909;71.9833;79.5607;58.6314;64.1087;118.4941;59.2098;94.8434;55.7892;50.0;49.1645;50.8725;47.1639;53.7054;61.4492;54.1966;51.6683;35.6538;54.1294;53.8434;55.5094;37.3031;41.5846;47.9404;63.0358;48.293;53.4212;43.2664;0.094;2.8169;50.6689;52.6351;85.7765
64.0258;87.6647;154.1618;50.0;70.2545;81.904;77.211;69.1587;39.7371;71.4577;59.0548;47.7395;64.8491;46.1539;45.7485;44.8952;61.9677;64.3431;13.7414;28.3341;69.3453;68.3971;12.4476;14.28;27.5551;39.0823;45.7821;30.221;17.5596;31.039;48.6028;13.261;91.341;92.0263;15.8245;50.0
63.1738;50.0;252.5951;198.0849;75.64;74.0512;64.4163;71.1223;96.8067;51.3768;95.3394;73.3308;51.1854;59.3469;47.9767;47.0641;42.1876;35.182;41.735;86.8237;1.9731;41.777;48.0071;31.6064;53.7053;44.0402;38.4099;33.184;49.6758;12.0093;37.8518;5.8029;50.0;50.0;30.6489;0.8219
56.5867;120.5531;56.5357;109.0989;62.894;74.0672;64.0165;81.0606;65.7001;84.1951;50.0;73.2543;2.2404;46.6825;53.8711;36.6863;56.3298;91.1455;46.278;39.0401;53.8785;45.2412;45.4466;50.1184;40.4886;40.1175;42.1889;49.4089;51.1269;15.4043;48.1214;4.6358;50.0;50.0;21.4541;49.875
55.9006;50.0;71.5415;4.5013;61.6383;68.7609;46.3302;74.4332;106.9554;48.0244;75.728;13.4868;54.7222;58.7267;49.8569;44.3032;48.7258;39.5856;60.8173;50.0931;6.1552;59.0621;53.8332;17.2162;74.559;46.4792;45.974;41.941;45.4301;52.9654;50.0128;36.2915;50.1189;95.2968;42.1693;2.2586
25.8428;6.8535;72.5131;4.9275;54.2883;51.8936;57.578;71.2825;53.6817;52.5402;61.3582;53.9883;50.0;54.4975;66.9309;46.6952;51.3918;52.2579;34.2821;25.217;31.7607;64.8223;48.6159;26.168;50.6773;40.8798;51.713;64.8221;44.9096;27.3683;48.633;6.5505;19.2903;0.1186;13.5353;50.2356
50.0432;122.5117;69.9557;4.4515;71.1256;65.6459;64.44;69.3888;73.2582;52.8598;50.0;45.7542;63.7748;27.4715;47.7861;53.6282;58.646;41.813;53.123;55.127;67.6949;66.8688;45.1047;65.5835;19.419;47.7367;47.9019;67.1479;48.6347;50.0;9.3339;1.649;28.5076;50.1781;9.2257;5.7468
72.6963;54.2669;96.4853;51.82;72.4741;73.4312;80.4799;73.8286;97.4656;27.6002;102.4325;50.2026;100.5556;45.1836;59.0472;53.7339;64.3017;36.8525;48.6632;58.5565;47.6167;68.4673;55.9486;16.166;53.0299;44.9369;46.8518;53.6704;29.5404;43.9436;15.9141;3.1561;81.5347;2.2913;22.8784;56.6153
50.0;55.1135;67.3695;30.706;54.5829;58.6536;65.0968;81.8101;100.335;50.0;106.0542;60.5237;61.756;55.3582;42.214;41.0785;55.1493;39.4878;57.9845;61.2953;54.2186;57.3908;48.609;64.5528;19.1045;43.4463;48.1971;34.3028;43.933;1.5717;2.7123;2.1772;3.994;0.0348;66.8341;33.7624
108.8631;51.5371;46.4238;15.6484;67.4548;67.3063;56.3319;71.1402;50.0;56.4683;114.4294;41.1062;50.0;50.12;56.9903;71.8539;54.8295;29.858;48.6288;50.0;66.1857;47.8082;54.4914;42.3594;49.875;44.6668;49.4097;58.2517;43.1837;54.18;0.1215;50.0;50.0;50.0;58.8554;49.9139
50.0;0.0211;121.1598;62.3297;76.4581;68.3598;65.2602;74.201;47.2497;95.7789;50.1178;68.2993;4.9894;53.091;45.7536;35.8441;57.2884;37.7265;27.8935;47.5834;33.7475;54.6127;56.2863;32.8485;37.8961;48.9253;36.8444;14.5032;44.6595;55.2697;48.7405;104.5929;50.0;50.0;31.8479;51.0543
50.1739;51.4917;50.0;53.0354;71.1075;44.6714;70.5164;57.0259;59.0532;34.6932;117.9702;63.9309;69.7725;45.24;48.7475;46.582;47.6498;65.9529;49.9972;53.5902;48.61;68.1597;48.4465;47.6902;16.4272;39.1566;24.8889;59.0498;43.5997;0.6293;12.2749;0.9379;28.6431;50.4801;49.8487;1.0445
116.7893;51.8348;50.8247;50.0;73.4406;80.2991;74.8462;78.0868;92.2634;55.7208;95.6445;66.5411;98.2279;53.2931;48.7267;57.5228;44.685;36.1884;38.3592;50.0;62.8121;45.502;58.0764;55.5908;28.1263;48.6485;51.383;48.6187;30.9865;50.0;48.6289;1.8786;61.8135;50.0;50.0;34.6793
53.2814;63.6788;42.5926;58.9232;77.0326;48.2082;70.187;60.653;52.7758;80.2953;113.3031;42.0915;52.0913;23.9087;49.5748;48.8141;61.8768;94.1207;43.2818;31.4842;44.0467;42.8092;30.3295;40.6041;94.5694;51.9562;48.0805;48.91;57.2;4.8746;59.7448;64.2949;2.1528;50.1178;34.9887;16.6775
65.4973;53.8614;59.889;73.277;65.9385;65.5342;75.8556;80.8436;50.9174;91.2694;32.9364;64.4242;24.6634;60.5785;56.7587;46.405;52.7356;17.7206;63.1097;49.489;50.9022;41.3766;42.773;50.0;31.8173;49.9149;45.1724;65.116;31.6775;19.5116;48.6288;2.3294;64.6483;50.5902;3.5424;53.7787
55.6111;55.9742;58.413;63.9431;72.2387;63.4968;48.3732;81.7374;3.5164;50.0;85.2466;52.6172;51.6462;31.8713;40.9011;59.4814;44.8734;55.1666;39.4204;54.7365;1.9363;29.0682;0.1218;51.076;56.0871;44.6451;49.4677;48.6182;44.3964;50.0;48.6202;35.4348;63.764;1.281;12.1048;50.0
86.2339;60.4872;53.1787;219.7585;79.6482;58.0117;64.6693;80.4992;51.8132;27.0437;112.6783;70.4928;108.5901;48.6433;51.6028;53.4118;62.3438;16.6379;34.4989;58.6324;76.7867;37.9862;38.6121;29.3444;50.472;47.8659;43.3117;47.7036;44.2188;12.3104;54.4288;73.3829;111.0957;50.3942;13.1022;18.2966
50.0;113.2483;60.8;118.924;76.2073;74.8661;75.3855;54.9234;44.174;53.5651;97.2546;55.1751;50.1176;45.1487;61.2214;44.4912;42.8368;56.4565;54.6663;72.2458;32.2112;47.0265;2.3743;51.4458;51.0652;38.5444;46.0348;63.4894;36.0409;50.0;62.5544;2.7595;58.0785;3.5473;40.9847;50.4722
50.8267;50.0;54.9252;0.0;69.9369;67.769;63.766;15.1062;2.2048;52.7165;49.5;43.7152;50.6898;52.9944;48.5017;47.6685;42.9571;31.7952;59.5247;52.99;27.3694;46.3379;53.29;40.7362;89.0282;44.3807;32.6405;1.334;48.2618;19.6709;11.2209;51.8786;23.6583;64.0232;37.5501;7.66
50.5892;54.2034;82.4038;76.6476;75.3201;73.3847;67.4513;48.4673;69.7232;50.1789;50.0;48.0299;1.3647;49.6673;42.4668;66.5015;47.38;16.2839;58.0571;60.6818;75.3195;29.2819;48.6247;17.2015;52.8571;46.7286;37.6122;63.6242;39.9441;68.1046;48.6336;54.5459;50.0;68.3282;52.81;20.3408
81.1383;191.6774;50.238;25.3687;70.0876;80.141;75.3814;79.3777;54.745;62.5392;52.8353;47.2642;78.6429;48.9402;59.1302;46.1807;53.0338;43.7952;36.0113;36.2728;48.2523;44.1264;52.3163;130.8002;50.0;40.8087;37.7724;26.0251;58.4726;50.0;59.4981;0.5586;22.5682;50.1177;36.3436;3.2936
115.6048;50.0;61.8595;63.9474;60.4499;72.93;72.1742;78.3594;97.1113;50.0;64.8255;45.3329;96.552;53.6615;49.5676;56.1701;72.3712;25.106;33.6203;48.246;53.6609;50.5862;48.82;55.503;43.7703;44.3785;38.5341;58.9694;44.6386;22.1549;20.6379;0.247;50.0;0.088;50.0;73.633
80.3142;175.0408;72.1779;50.0673;62.7815;73.0971;60.8124;81.2618;87.3148;53.1773;126.0994;54.8383;50.0;48.4463;62.8487;65.519;34.5737;83.0937;55.8042;42.6678;65.0337;42.3258;53.9354;50.1179;56.612;50.6108;46.3658;12.0539;42.8982;7.8733;51.0231;50.6196;53.2722;0.0;37.2801;50.0
62.2277;110.8363;50.2335;122.2585;47.7837;55.2226;58.2147;77.875;57.6443;91.9251;16.4491;43.102;118.186;56.2088;47.3327;44.9334;37.1771;71.5806;23.253;26.0963;19.9572;52.7918;40.9837;50.0;50.0;43.2416;37.3884;59.6689;47.1533;15.7706;54.063;1.8652;50.0;84.2161;36.7738;24.4883
83.7211;62.5932;63.3718;20.8754;64.5649;80.2541;67.8173;80.892;50.0;50.0;49.875;53.7135;91.7218;53.9873;64.182;58.4137;38.7043;42.8579;55.4671;108.5806;65.3861;51.2478;57.1297;54.192;50.9443;48.3474;42.424;4.0338;48.6763;10.0809;53.4152;6.0291;50.7998;92.6292;3.2338;49.2534
192.8324;61.5854;40.4927;50.5933;68.5319;67.5262;64.4593;17.6516;50.2905;97.2442;52.9905;48.3707;50.0;48.6343;48.7332;42.9684;61.9057;91.9689;58.7947;20.8889;42.5566;45.5609;48.674;74.0361;53.6683;44.2288;43.3135;15.4734;30.6437;0.3529;53.6236;45.3397;46.6809;11.8116;1.3546;2.4421
51.4;58.3964;51.8961;50.1183;76.5887;77.4517;57.3678;79.6608;73.5533;50.0;50.4577;50.8423;54.5448;48.506;53.6475;70.1601;53.6715;56.9207;45.7609;34.8304;72.0795;43.7943;56.7253;45.421;50.1178;36.7512;46.1723;27.4871;27.5747;50.0;47.3374;51.569;13.4155;97.2678;58.5003;26.1715
194.7187;56.5304;59.7654;1.912;68.0599;69.505;69.5767;80.6875;78.0861;141.4043;50.0;63.0322;55.2731;49.4102;48.4411;40.2481;45.5221;39.0708;50.4337;50.0;46.3781;30.548;56.5991;52.6559;23.3495;36.6848;56.6738;64.0922;33.0153;143.2106;57.4962;50.3532;0.0;0.1857;4.1181;6.5137
212.8946;93.4629;50.0;161.3048;74.8544;59.8313;63.4358;68.1551;80.5791;65.511;52.7548;49.1916;0.0738;48.6233;42.8774;59.7936;40.8261;30.1624;51.765;50.0;41.871;48.8722;38.2024;51.1349;30.3384;46.5919;39.0537;59.8732;51.4706;114.0459;47.9929;39.8892;47.3176;50.5776;4.3746;1.2318
97.2426;54.1722;101.5013;103.6527;70.8445;62.9979;72.3492;73.6827;50.2361;78.7417;50.1178;23.479;122.4863;44.1629;46.7689;36.7512;45.8469;43.0142;64.2718;61.5528;35.4663;47.2049;52.5417;38.2814;58.9513;47.5821;39.6484;58.3216;45.787;8.7388;48.0031;0.1065;21.8539;39.2001;23.596;96.7734
76.1515;60.3998;108.0737;50.0;67.2547;76.6231;73.7177;79.6501;50.229;17.0096;60.5984;45.3895;77.8783;48.7861;43.7989;62.3357;42.2464;94.8168;51.634;57.5992;57.5402;17.7472;63.9908;51.6007;22.4793;42.9122;36.3931;40.0447;40.5637;7.9164;47.3596;50.0;54.7275;12.9881;104.4423;50.0
59.9004;90.1178;98.6374;105.9059;77.9426;74.0532;56.5624;80.8301;79.1949;52.8854;106.4713;63.2151;113.9129;58.1366;49.3069;51.6967;55.3262;45.2916;59.2596;22.9862;70.726;46.2335;21.6576;19.3797;55.8904;35.746;44.8655;49.523;42.2704;56.6294;48.6342;14.0795;50.0;0.2084;12.6429;38.7009
50.0;100.0781;50.0;50.0;73.9794;74.0196;70.5466;65.9726;50.0;60.1104;59.9435;64.4094;14.9064;62.8852;61.5776;47.5962;46.6466;29.9976;54.9533;52.2885;57.6612;46.6698;58.0764;50.0;34.6835;46.2077;33.5792;65.736;24.9142;50.0;48.1436;50.0;0.5411;50.2125;12.7987;53.819
54.7839;57.1323;156.3264;0.3673;52.6722;68.2517;50.3299;76.1427;53.9014;49.9982;50.0;67.2112;50.0;52.5865;46.2891;44.3024;54.88;42.7607;62.0585;55.57;60.1863;35.4894;24.315;88.4593;109.8517;43.8187;44.9448;40.6131;32.4791;85.9302;46.8771;0.5912;34.6911;0.4788;25.6308;50.0
111.0004;113.3391;59.657;0.0;54.2196;74.1856;75.5727;75.201;50.0;53.0731;96.5869;3.3954;117.7099;47.9734;48.6332;41.5026;70.3015;33.0816;41.2369;35.1253;0.1214;44.692;52.3055;54.1677;40.4488;55.4494;44.1099;33.5437;35.912;61.3762;47.5874;117.9993;1.8143;51.25;0.0;50.2366
50.1177;81.6562;70.1805;50.0;74.5721;78.3712;73.0977;72.4184;50.2306;50.0;99.9838;60.2269;57.8882;43.0159;49.1527;41.3469;58.2135;61.338;49.3082;14.7107;48.473;34.9471;48.396;58.0223;29.6838;46.06;31.9176;26.9651;49.1988;50.0;53.8772;50.0;50.0;57.3841;22.2831;14.7498
53.3376;8.7744;50.0;116.0507;58.6588;80.8741;55.8107;78.161;61.1201;50.2129;63.2246;68.6604;50.2898;68.6273;45.1881;58.9347;54.5484;59.9275;33.8451;115.4562;76.6289;56.1983;44.3507;50.0;44.6162;44.1393;38.2022;60.6892;48.1062;85.999;53.403;50.0;50.0;97.2296;15.2851;23.6124
126.0374;76.984;215.2957;54.0165;74.7618;72.3097;66.1907;76.9025;51.821;112.1081;47.2501;52.6202;70.2708;56.8123;51.7438;48.4925;30.0153;69.8898;56.2976;23.857;15.2718;17.2781;11.2197;50.0;19.9291;38.4673;35.672;26.5858;29.8203;134.8627;45.0447;39.3379;35.0579;56.4098;22.9628;83.843
51.0802;125.1188;97.6341;50.0;75.7582;73.4217;74.9078;82.1514;50.0;62.5643;51.0172;60.6374;7.9505;34.9054;53.1123;71.2026;43.86;16.3292;54.4271;52.1907;48.6204;46.3829;49.9985;20.2604;45.09;49.6101;45.2274;50.2546;46.7602;8.3923;48.7728;8.3047;50.0;50.0;20.4743;50.0
116.3296;109.5208;54.4418;108.1335;76.1768;72.4095;68.2705;76.5502;72.7158;64.5746;89.7133;63.5067;89.6005;45.9566;57.2544;45.558;40.7865;56.5594;51.8241;61.3783;54.8606;39.4143;57.4394;60.1498;28.9079;40.6805;41.6335;0.9066;29.571;50.0;43.9242;50.2359;52.3663;52.2862;48.8656;63.2395
159.3613;0.1188;175.0204;50.0;55.2858;67.0943;72.1663;75.9194;64.2805;14.3911;33.7919;12.2703;65.1841;53.7344;52.4372;43.1332;42.8429;29.8369;48.7906;41.0929;19.6958;49.1962;32.9139;57.4253;57.4633;54.544;38.8256;17.1154;47.9451;50.0;53.8858;52.8847;51.0314;0.0726;67.5679;0.4275
50.0;94.6714;52.5987;34.0937;68.9638;70.0086;72.7018;81.8498;50.0;57.7387;96.5843;0.9316;37.074;46.6664;46.8031;46.7;54.5373;29.1794;58.4681;17.1948;65.9631;44.6837;46.6806;49.2551;50.0;42.7114;46.0784;64.1106;50.777;50.0;1.1671;6.5169;47.5904;97.2312;38.4778;36.4787
51.1183;50.0928;11.4021;47.3812;70.6735;77.525;61.4336;68.51;97.236;50.1844;50.0;50.9068;60.7063;45.218;46.5856;41.0585;38.9992;57.9468;31.3231;76.5162;31.956;43.4977;48.2643;17.5863;54.0107;44.1727;39.5086;0.0175;43.266;49.8753;48.7249;195.7659;1.9982;50.0;50.0;13.5111
57.0188;36.2359;50.1802;50.0;54.1642;72.9253;61.679;34.8355;50.1188;60.3512;69.4985;68.3112;64.2876;58.8269;44.2686;49.6447;49.0536;71.1163;55.4511;39.3205;48.7641;53.2129;48.6497;59.2072;31.6433;43.6709;38.366;31.7156;28.0055;103.9745;52.506;46.5427;51.0649;50.0;24.1594;18.9624
50.0;109.7284;76.6812;47.3508;80.5135;55.4577;47.7613;71.918;99.2412;55.5997;50.4861;46.2011;68.4534;59.0519;46.4228;56.0729;49.0221;38.6234;53.7284;36.6949;0.1012;47.4403;53.7142;34.6737;49.75;40.4217;43.7769;22.1406;44.2356;19.8203;55.2313;90.0351;50.0;1.1797;4.7957;27.6225
140.8914;7.4958;72.8604;118.9155;55.6535;74.4438;46.0422;66.9825;50.0;76.1824;45.5239;48.5939;50.0;58.5587;49.9212;39.0402;51.8955;32.6166;26.0809;28.704;58.6543;33.4978;63.2795;61.2529;53.8637;38.7515;45.7443;61.0049;52.2379;0.6187;51.2109;57.606;61.9371;24.0218;46.005;45.3396
52.3651;50.0;107.3608;111.7413;71.2988;68.3079;47.7492;70.1846;64.3415;92.3195;50.4282;57.6825;50.7232;41.838;48.4474;40.8649;60.4642;53.702;33.933;60.1875;74.7117;55.8512;41.5475;18.662;50.0;45.4834;45.2295;60.2029;39.3573;54.9137;1.0641;56.7189;0.118;2.5489;27.673;54.0947
11.1517;55.6828;102.7349;50.0;68.0486;72.3255;75.586;18.3945;111.2747;50.0645;50.6472;60.6798;88.8199;46.8997;57.6032;46.1052;47.0375;29.0025;51.5997;51.5318;32.0539;42.8958;48.5929;65.4421;53.8424;38.2338;45.6703;5.3664;28.8207;53.2647;0.0949;56.0292;57.4855;50.8287;39.6408;16.9112
71.6791;57.6616;53.6539;42.2983;53.6664;57.6798;72.2956;74.5241;70.6413;50.0;77.8263;73.3219;50.0;47.6658;47.7637;51.8112;67.2371;47.754;3.4579;17.053;4.958;40.5932;53.4941;50.0;58.2588;40.9969;46.3517;62.0816;24.0761;53.8536;56.7277;50.0;55.5849;50.0;24.4379;50.0
112.2137;50.7332;54.2455;53.3526;72.1503;49.5664;75.1603;73.4668;60.3568;51.7289;53.8878;60.4557;107.7446;31.2754;38.3936;55.2632;46.8567;49.6308;54.8715;34.0484;17.286;49.7621;52.4156;50.0276;50.0;48.266;46.3111;31.7303;52.5092;50.0;0.0976;1.77;50.0;1.3562;60.4883;50.0
54.0548;113.8271;51.9037;229.355;75.8322;76.4349;59.9023;69.265;65.346;97.2683;107.9956;19.1797;116.689;57.3421;56.4639;42.141;56.5597;50.2357;56.5649;39.3005;69.1635;70.8911;59.1444;73.5014;50.0;40.5894;45.955;15.9898;47.3945;128.0529;67.1184;50.0;7.6274;13.0434;24.6648;50.2351
50.0;56.1819;84.9569;4.6847;78.4304;71.4056;63.2378;67.6473;80.141;97.2469;97.2472;64.4137;51.1812;47.8243;42.6086;49.7617;32.308;15.2009;54.4992;72.9833;8.6029;47.9758;14.1164;52.8219;51.8247;47.7853;44.5307;42.6896;55.7855;50.0;60.0173;50.0;9.0406;50.0;28.4735;33.4281
