epoch;p: 0.79,ripartizione,arena: III;p: 0.1,ibrida,arena: III;p: 0.79,ibrida,arena: III;p: 0.1,ripartizione,arena: III;p: 0.79,ripartizione,arena: I;p: 0.1,ibrida,arena: I;p: 0.79,ibrida,arena: I;p: 0.1,ripartizione,arena: I;p: 0.79,ripartizione,arena: IV;p: 0.79,ibrida,arena: IV;p: 0.1,ibrida,arena: IV;p: 0.79,alterazione,arena: I;p: 0.1,ripartizione,arena: IV;p: 0.79,ripartizione,arena: II;p: 0.79,ibrida,arena: II;p: 0.5,ibrida,arena: I;p: 0.5,ripartizione,arena: I;p: 0.5,ibrida,arena: III;p: 0.1,ibrida,arena: II;p: 0.5,ripartizione,arena: III;p: 0.1,alterazione,arena: I;p: 0.5,alterazione,arena: I;p: 0.79,alterazione,arena: II;p: 0.5,ibrida,arena: IV;p: 0.5,ripartizione,arena: IV;p: 0.5,ibrida,arena: II;p: 0.5,ripartizione,arena: II;p: 0.1,ripartizione,arena: II;p: 0.5,alterazione,arena: II;p: 0.79,alterazione,arena: III;p: 0.1,alterazione,arena: II;p: 0.1,alterazione,arena: III;p: 0.79,alterazione,arena: IV;p: 0.1,alterazione,arena: IV;p: 0.5,alterazione,arena: III;p: 0.5,alterazione,arena: IV
182;74.43414615;71.87611917999983;69.68062587;66.10700019000008;66.49122161999964;66.29268998000009;64.07394179999994;61.96091338999998;60.8367001700002;59.2584163700002;57.967810839999814;52.455751019999894;50.65391834999986;50.014265609999896;50.016030369999974;49.40598291999984;48.91540574000015;47.523599579999896;48.217243040000035;47.58579470999997;47.276705419999985;45.736967429999936;45.55947446000014;44.77276450000013;44.46131179999994;43.24099623000001;42.986662799999976;40.56059231999995;41.11605906000001;40.07333888000004;38.32029771000015;37.65843406406422;36.539599499999944;34.08731754000009;30.940162239999847;29.9603537200001
183;74.59438180000004;72.0528919499998;69.83134699999995;66.27678572000008;66.52910954999967;66.34244838000008;64.12096209999991;62.05622397999998;60.96078329000018;59.373709730000186;58.04174852999983;52.5035101099999;50.73907933999985;50.05967428999991;50.05164261999999;49.44560828999985;48.946583830000186;47.596882389999905;48.270690010000074;47.70666086;47.35198448999997;45.78105940999995;45.613866600000186;44.85575618000014;44.54846698999993;43.26818188000001;43.00860012;40.6227868099999;41.156546299999995;40.15972625000004;38.38657505000016;37.768374254254375;36.60966691999996;34.19031007000009;31.018958009999846;30.019246470000112
184;74.72436696000001;72.22398794999977;69.94091151999996;66.44373756000007;66.58008525999963;66.38116245000005;64.18026358999997;62.112988840000014;61.06293317000021;59.477708900000216;58.14537756999978;52.55628750999993;50.86646241999988;50.09076332999991;50.075292629999986;49.489271589999866;48.97925431000016;47.684091859999924;48.31169300000007;47.80794718000002;47.416586839999965;45.82087323;45.664611410000184;44.926330810000145;44.62915418999995;43.28903382000001;43.04303836999999;40.69877508999992;41.200132049999986;40.23951634000003;38.440847730000186;37.90524264264277;36.65411200999997;34.288090600000096;31.08994847999985;30.09912210000012
185;74.83817984999997;72.34376022999975;70.08903412999996;66.59506976000003;66.6332875199996;66.43615492000004;64.21964000999996;62.178643050000005;61.145680210000215;59.55850805000021;58.23083206999982;52.598318389999875;51.00877308999989;50.13704005999992;50.10902227999999;49.535407069999884;49.03089759000016;47.78505821999996;48.36017399000004;47.90069014000002;47.48179593999999;45.87011120999999;45.711928130000175;45.00691938000011;44.70056702999995;43.320027640000006;43.065886369999994;40.78762056999994;41.24093427999995;40.320815650000036;38.510399900000166;38.00906629629642;36.74178786999997;34.36959850000008;31.147556649999895;30.17773296000012
186;74.94801161999999;72.47777097999973;70.22063176999993;66.80335359000004;66.67389147999958;66.49281023000003;64.25640125999996;62.251335109999935;61.26885786000028;59.6179832300002;58.360167379999815;52.65150077999983;51.12165219999993;50.1809383299999;50.14074199999999;49.5779972299999;49.07001540000013;47.881737129999976;48.419471270000074;48.009657470000064;47.528966119999986;45.912334520000016;45.75213191000018;45.075623060000126;44.77741542999996;43.34939874000002;43.09007324999999;40.87678097999995;41.28918892999996;40.40635223000003;38.58077115000012;38.11652514514528;36.832844849999944;34.45096502000007;31.209772639999894;30.227294880000123
187;75.10295511;72.66965468999975;70.33714763999988;66.97058117000006;66.74033481999956;66.55963694000003;64.29433971999995;62.33804549999997;61.3939944300003;59.712815820000195;58.43973914999985;52.6976762099998;51.235973349999924;50.2192148899999;50.17047226999998;49.62050870999991;49.116194000000135;47.96432218999997;48.48271347000004;48.13979197000007;47.594390170000025;45.95007294000002;45.7967841600002;45.14556602000012;44.85253409999998;43.37648140000004;43.11098092000001;40.962570659999926;41.33907530999996;40.49298488000004;38.650309370000116;38.236710690690806;36.911847949999945;34.56107333000008;31.266520809999893;30.277039450000128
188;75.24194581999996;72.88074157999975;70.43901146999984;67.15458721000006;66.79320711999964;66.61546824000004;64.34666646999996;62.40589031999993;61.49525094000031;59.8042864900002;58.52636045999986;52.74691944999982;51.36164693999993;50.25735294999989;50.19076378000001;49.6460096199999;49.14651934000012;48.052261319999964;48.54640020000006;48.21817128000002;47.66721425000001;46.00161003000004;45.84617922000024;45.21600824000015;44.928891410000006;43.399696050000024;43.13669164000001;41.031299659999924;41.381369019999944;40.591069270000055;38.71535271000014;38.361420170170284;36.97510166999992;34.652261050000064;31.36885238999985;30.33300818000011
189;75.35934620999993;73.03097639999974;70.57981411999991;67.29885556000005;66.84664060999968;66.66268268000002;64.38923025999996;62.47516214999992;61.5701515100003;59.87182527000021;58.60730308999992;52.78989608999977;51.47194263999994;50.295684119999876;50.21567654000002;49.69199208999988;49.18023023000012;48.15130818999995;48.59006319000004;48.315669440000065;47.728248359999974;46.03218531000002;45.900183910000244;45.29031868000016;45.01914429000001;43.425852049999996;43.16546402000001;41.13052543999996;41.42428676999995;40.69514948000009;38.78236015000014;38.44331771771786;37.04537497999992;34.71360257000006;31.446584529999864;30.40095229000013
190;75.55774734999993;73.13732916999977;70.76107797999988;67.43721558000003;66.89452903999968;66.69651952;64.43322565999995;62.54644876999993;61.685802990000276;59.948584180000225;58.73163622999992;52.829360059999814;51.57307107999993;50.33854947999987;50.23954134000002;49.734956079999904;49.213569440000136;48.24511669999993;48.65989402000002;48.41121647000006;47.79149738999996;46.07157327;45.941219490000236;45.355408190000176;45.091558280000015;43.45285972;43.19865226000002;41.19513274999998;41.46770807999995;40.76113116000011;38.84953903000013;38.54944998999014;37.106930409999904;34.79561577000008;31.51098230999987;30.477346730000125
191;75.69112721999991;73.29479690999976;70.8794149999999;67.60878414000004;66.93475435999969;66.74281284999998;64.47271742999995;62.60698435999988;61.77156894000026;60.02820287000022;58.85655538999996;52.872347899999816;51.64579621999994;50.36614825999987;50.26547812000004;49.77699454999988;49.25684224000013;48.32428572999994;48.71302064;48.494033240000064;47.84400713999992;46.11624837000002;46.00072381000023;45.40766142000016;45.16551317000002;43.47902841;43.222375810000024;41.28005734999996;41.50782924999995;40.841898600000135;38.91357650000012;38.64479672672688;37.1854491899999;34.87876953000006;31.552301849999886;30.548105830000114
192;75.85498890999993;73.44968009999975;71.04471569999991;67.74542632000006;66.97913279999969;66.79076687;64.51176496999997;62.67210775999987;61.84060806000024;60.10392329000019;58.96164739999993;52.9056762299998;51.74725035999994;50.40129435999985;50.29693385000003;49.821369019999864;49.28900070000012;48.41896178999994;48.762660580000016;48.57735753000006;47.90469519999991;46.16579254000003;46.05918741000025;45.48498976000016;45.242922889999996;43.509595729999994;43.25313974000002;41.359292089999975;41.55700390999995;40.912706260000114;38.98560529000011;38.7290234134136;37.267914509999926;34.98124395000007;31.619662449999904;30.60656392000012
193;76.05040217999994;73.6022856699998;71.14795459999989;67.90802251000012;67.02172936999966;66.83769822999999;64.54962513999996;62.724450119999865;61.93726140000025;60.1735343300002;59.02869323999993;52.939039329999815;51.865253639999935;50.438605599999896;50.32401269000002;49.851087739999876;49.33539737000013;48.53804039999995;48.82181302;48.66715269000006;47.975511949999884;46.219918650000025;46.10525596000029;45.55578579000015;45.351063270000004;43.53664831000001;43.28119299000001;41.45158970999995;41.59189816999992;41.0224497300001;39.029250120000114;38.81634556556576;37.33685626999992;35.03985714000008;31.699844969999884;30.65867827000011
194;76.18470603999991;73.74825732999979;71.29998627999991;68.1063890800001;67.06145460999967;66.88654785999991;64.59006745999993;62.80705537999986;62.024745500000215;60.238867750000196;59.11446903999995;52.97927532999979;51.94246682999993;50.475409419999906;50.35599449999999;49.88495452999985;49.369594830000146;48.64097777999996;48.88044580999999;48.72193117000006;48.0559794899999;46.25350619000005;46.14813604000032;45.63391293000016;45.42197995000003;43.563919110000015;43.303268919999994;41.51245359999993;41.63452949999993;41.1290243000001;39.08875705000012;38.9251234834837;37.42846213999994;35.12304088000008;31.75812678999989;30.71661497000013
195;76.30754356999994;73.94250823999981;71.4161781199999;68.25354620000007;67.09513857999967;66.92855154999992;64.63186460999994;62.901084289999865;62.117205430000205;60.31282650000018;59.22241923999994;53.0115826699998;52.020874629999916;50.511476839999915;50.38718582999997;49.93211926999985;49.40202784000011;48.76921305999996;48.94929914999999;48.79188016000006;48.115106989999916;46.29028185000003;46.196278020000314;45.699119650000156;45.48415870000001;43.58069520000003;43.33256395999997;41.60714573999994;41.68284396999992;41.20704417000008;39.149964060000144;39.01548266266288;37.51167477999996;35.2075696200001;31.84994233999989;30.759034820000124
196;76.44865053999993;74.08947926999981;71.51404557999992;68.35358029000008;67.13263280999965;66.9811689199999;64.67884018999995;62.98372349999987;62.21561311000018;60.37634806000014;59.32923802999995;53.06232217999987;52.118708209999916;50.55319706999993;50.407656629999984;49.9760156499998;49.4333217700001;48.87548331999995;49.010298910000046;48.84234133000004;48.17833227999989;46.33313920000001;46.24886426000028;45.78617016000016;45.56936272000001;43.607504280000015;43.359267769999974;41.68239321999993;41.724725559999925;41.28163355000009;39.22952080000013;39.08290208208233;37.587172889999955;35.302282170000055;31.935960059999896;30.816131850000122
197;76.61275689999992;74.28276838999982;71.66595997999993;68.52161823000009;67.16816844999964;67.02099479999991;64.71360871999995;63.03793734999991;62.31079478000016;60.46977573000018;59.45216923999989;53.107087279999874;52.22486800999991;50.58676190999992;50.44681187999996;50.013524239999825;49.458628130000065;48.96227365999996;49.069285260000065;48.9140888;48.239531719999924;46.37888578999999;46.29951512000028;45.86392595000012;45.635016200000045;43.63700180000001;43.39012495999998;41.762795659999924;41.76087138999994;41.36275940000007;39.28686546000015;39.190734354354625;37.672655269999936;35.39117388000007;31.97558698999989;30.887828020000132
198;76.77968535999992;74.39714678999978;71.77471859999996;68.67966836000012;67.2124494699996;67.06989828999991;64.75446728999995;63.115472539999885;62.38763048000017;60.53662087000019;59.531938019999885;53.144379339999865;52.319767019999915;50.63906081999991;50.47348457999997;50.04961025999982;49.48831855000006;49.039747039999966;49.11027630000005;49.00207736000001;48.31041791999997;46.42573984999999;46.35496200000027;45.93326301000016;45.719152150000035;43.65609308000001;43.41717565999998;41.8530829399999;41.80070352999994;41.47141420000009;39.33752751000015;39.261300140140406;37.74639407999995;35.45352283000007;32.0802684499999;30.942060710000124
199;76.97367286999994;74.53098019999985;71.88304344999997;68.83728637000011;67.24998091999962;67.10808224999985;64.79949673999997;63.19244167999986;62.47384113000015;60.608751290000185;59.62824880999985;53.18371332999987;52.42587198999993;50.673564249999906;50.50195688999996;50.077940329999805;49.53336836000006;49.125119589999954;49.161648700000036;49.10451525;48.382917519999985;46.46904538000002;46.38862655000027;46.00149525000017;45.78796384000005;43.68230891000002;43.443756039999975;41.9198861299999;41.84283149999996;41.559675860000084;39.39682243000015;39.35862604604633;37.81657336999996;35.53250507000005;32.1597903899999;31.00750599000014
200;77.13685269000001;74.68521163999985;71.96623740999995;68.97677755000015;67.29101114999963;67.15656535999985;64.84326147999992;63.24140896999989;62.570502680000125;60.66515131000017;59.709061859999856;53.21901852999987;52.54187297999995;50.71034531999989;50.52188943999995;50.110580029999795;49.57207325000006;49.228069529999935;49.200502420000035;49.18155198999998;48.44403533999999;46.51266617000003;46.42412784000025;46.08321967000016;45.843493640000034;43.70744931000002;43.47061701;41.98710837999989;41.88248858999991;41.64406949000009;39.449022390000124;39.43397198198228;37.88243213999995;35.62590600000008;32.23486837999988;31.081750560000124
